Zs3EDRVyofY0sHhektE9Ng,2099,-142,Obstacle,Obstacle,Obstacle,14572,87833d72-b357-4e2c-81cd-23f58ff04c59
Zs3EDRVyofY0sHhektE9Ng,2099,-142,Obstacle,Obstacle,Obstacle,14618,e4ff325c-309b-4ea6-8555-8f973e662362
Zs3EDRVyofY0sHhektE9Ng,2099,-142,Obstacle,Obstacle,Obstacle,14703,14916b64-edfc-4877-bd62-a3ee88caae26
pfT89PpSiuN6llrMv1nNUA,10579,-1343,Obstacle,Obstacle,Obstacle,14573,87aaffc1-f017-4eac-8a24-f19fd060dc4d
vpORIvVXcuy7TTrwrKHSrw,4005,-214,CurbRamp,CurbRamp,CurbRamp,14574,87aaffc1-f017-4eac-8a24-f19fd060dc4d
ydA-vpHtADvN7TC0Ul_cHA,11448,-949,NoCurbRamp,CurbRamp,54,14575,e4ff325c-309b-4ea6-8555-8f973e662362
Rjt-omYQ2jJfp9VB0xWf_Q,7773,-563,Obstacle,NoCurbRamp,52,14576,e4ff325c-309b-4ea6-8555-8f973e662362
t2U7KgR2m4D9XQ3boa5_gw,7703,-207,CurbRamp,NoCurbRamp,NoCurbRamp,14577,e4ff325c-309b-4ea6-8555-8f973e662362
ZY2R7lKDZLsOiZjl1AMCGA,1836,-436,CurbRamp,NoCurbRamp,NoCurbRamp,14578,e4ff325c-309b-4ea6-8555-8f973e662362
3SXZwSRz4gnS-JjxNVSp7Q,2654,-186,NoCurbRamp,NoCurbRamp,66,14579,e4ff325c-309b-4ea6-8555-8f973e662362
PHPz5mZ08UNfiaBFx4vHvA,3810,-515,NoCurbRamp,NoCurbRamp,65,14580,e4ff325c-309b-4ea6-8555-8f973e662362
ckY1u9tR58W-pqAWDLi7WQ,8981,-306,CurbRamp,NoCurbRamp,60,14584,e4ff325c-309b-4ea6-8555-8f973e662362
4hTuu0qsatlNWjlaiPNKVQ,10325,-656,CurbRamp,CurbRamp,57,14585,87833d72-b357-4e2c-81cd-23f58ff04c59
eOcAJ0PCu8YKfC4dUxwUFA,4772,-493,Obstacle,Obstacle,Obstacle,14586,87aaffc1-f017-4eac-8a24-f19fd060dc4d
b3hjXxuth8Xu3SNs3mJgtw,9149,-841,Obstacle,NoCurbRamp,40,14589,e4ff325c-309b-4ea6-8555-8f973e662362
LHI4nmFRdUTYrzwZTtRIbA,6756,-692,Obstacle,NoCurbRamp,37,14591,e4ff325c-309b-4ea6-8555-8f973e662362
97WV8EMWn9jN88cub6PM8Q,11190,-1335,CurbRamp,CurbRamp,53,14593,87833d72-b357-4e2c-81cd-23f58ff04c59
r7471qv_MmeQwHohFez-fQ,7966,-777,CurbRamp,Obstacle,Obstacle,14595,87833d72-b357-4e2c-81cd-23f58ff04c59
LsNhDzh0S00ny8enm2wLGQ,12980,-421,Obstacle,CurbRamp,56,14597,87833d72-b357-4e2c-81cd-23f58ff04c59
J8WNRiT_UKslAW9ROn7RPQ,11180,-459,Obstacle,CurbRamp,71,14598,87833d72-b357-4e2c-81cd-23f58ff04c59
gssdZ-BTBSN1neIBs45D2w,2553,-495,Obstacle,Obstacle,Obstacle,14599,87833d72-b357-4e2c-81cd-23f58ff04c59
GryWV58FQaRWSnCGyCPXNg,2967,-784,NoCurbRamp,NoCurbRamp,86,14601,87833d72-b357-4e2c-81cd-23f58ff04c59
GryWV58FQaRWSnCGyCPXNg,2967,-784,NoCurbRamp,NoCurbRamp,86,15263,c7190807-b56e-40c5-b96e-49dc8368328c
GryWV58FQaRWSnCGyCPXNg,2967,-784,NoCurbRamp,NoCurbRamp,86,15431,e9452557-9812-4b76-a4e5-a38d6115abf0
3G8ZpEYYyrGVdsmQ7qhB8w,3545,-915,NoCurbRamp,SurfaceProblem,53,14604,87833d72-b357-4e2c-81cd-23f58ff04c59
rWRBO0vvS4ds3LOrZeS4jA,1412,-418,SurfaceProblem,CurbRamp,58,14605,87833d72-b357-4e2c-81cd-23f58ff04c59
rWRBO0vvS4ds3LOrZeS4jA,1412,-418,SurfaceProblem,CurbRamp,58,14888,b075c5aa-6bb4-4eb0-b2bb-38067e4aebb0
x4XNXdgxQJccV54ailpkIg,391,-217,CurbRamp,CurbRamp,CurbRamp,14606,87833d72-b357-4e2c-81cd-23f58ff04c59
9QrUfPex9xO94IsWiMrGbw,10697,-348,CurbRamp,CurbRamp,54,14607,87833d72-b357-4e2c-81cd-23f58ff04c59
QJUhtDKhKhcJzLcfmjAt-Q,8283,-823,SurfaceProblem,Obstacle,54,14608,87833d72-b357-4e2c-81cd-23f58ff04c59
ElusBO4qa-gJNahUsbQdDQ,2488,-785,SurfaceProblem,SurfaceProblem,SurfaceProblem,14609,87833d72-b357-4e2c-81cd-23f58ff04c59
sw28Q64NvUIA133lHtvNvA,2646,-705,SurfaceProblem,SurfaceProblem,SurfaceProblem,14610,87833d72-b357-4e2c-81cd-23f58ff04c59
sw28Q64NvUIA133lHtvNvA,2646,-705,SurfaceProblem,SurfaceProblem,SurfaceProblem,14742,7858a3a9-36f3-4a24-a132-e9f30499743d
Ad-DXqlASvmab1k2MugBZA,2599,-503,SurfaceProblem,SurfaceProblem,52,14611,87833d72-b357-4e2c-81cd-23f58ff04c59
TOuA-XxsHUAyWfPLWs77NA,3689,-672,CurbRamp,SurfaceProblem,39,14612,87833d72-b357-4e2c-81cd-23f58ff04c59
Zwb21_CLcPrA7Z_wnDwTjw,3919,-178,CurbRamp,SurfaceProblem,SurfaceProblem,14614,e5e67144-23e2-4f43-9b95-121a135d04c5
Zwb21_CLcPrA7Z_wnDwTjw,3919,-178,CurbRamp,SurfaceProblem,SurfaceProblem,14859,717a56a8-a7f8-4a98-9b30-c2eab3ae85ff
E6v6D2uEXwH-vxltIn6KWQ,6699,-968,NoCurbRamp,Obstacle,Obstacle,14616,e4ff325c-309b-4ea6-8555-8f973e662362
E6v6D2uEXwH-vxltIn6KWQ,6699,-968,NoCurbRamp,Obstacle,Obstacle,15200,87833d72-b357-4e2c-81cd-23f58ff04c59
hIFTi0Ofvm4nzaF8vmu3Aw,10589,-1253,CurbRamp,Obstacle,53,14621,e4ff325c-309b-4ea6-8555-8f973e662362
hIFTi0Ofvm4nzaF8vmu3Aw,10589,-1253,CurbRamp,Obstacle,53,14741,7858a3a9-36f3-4a24-a132-e9f30499743d
hIFTi0Ofvm4nzaF8vmu3Aw,10589,-1253,CurbRamp,Obstacle,53,15435,87833d72-b357-4e2c-81cd-23f58ff04c59
B46oV_jQxHSuL12N41gZAg,2636,-364,NoCurbRamp,CurbRamp,52,14622,e4ff325c-309b-4ea6-8555-8f973e662362
Z6-FcdeN_UyPAdPRnNw4Dw,12157,-450,Obstacle,SurfaceProblem,62,14626,e4ff325c-309b-4ea6-8555-8f973e662362
-QLm8Aed6KPqCQ1pCI7SgA,2280,-472,NoCurbRamp,SurfaceProblem,52,14628,e4ff325c-309b-4ea6-8555-8f973e662362
-QLm8Aed6KPqCQ1pCI7SgA,2280,-472,NoCurbRamp,SurfaceProblem,52,15159,87833d72-b357-4e2c-81cd-23f58ff04c59
kXJ4jMpO4x7EqLOaoyirYQ,1333,-240,CurbRamp,CurbRamp,CurbRamp,14630,e4ff325c-309b-4ea6-8555-8f973e662362
MPgGXluRjH9rOkYwl0MkaA,3005,-630,CurbRamp,CurbRamp,61,14631,e4ff325c-309b-4ea6-8555-8f973e662362
fnSNW0E9urQ7bfNcOts3_w,11655,-510,CurbRamp,CurbRamp,CurbRamp,14632,939b6faa-0b57-4160-bcc2-d11fd2b69d9f
e8kE7x4yqup2515amkkVyg,6365,-568,SurfaceProblem,SurfaceProblem,53,14634,e4ff325c-309b-4ea6-8555-8f973e662362
e8kE7x4yqup2515amkkVyg,6365,-568,SurfaceProblem,SurfaceProblem,53,14831,717a56a8-a7f8-4a98-9b30-c2eab3ae85ff
e8kE7x4yqup2515amkkVyg,6365,-568,SurfaceProblem,SurfaceProblem,53,15474,87833d72-b357-4e2c-81cd-23f58ff04c59
FuoU9nT3Gz1onCRTQMjbpQ,1203,-323,CurbRamp,Obstacle,Obstacle,14636,e4ff325c-309b-4ea6-8555-8f973e662362
FuoU9nT3Gz1onCRTQMjbpQ,1203,-323,CurbRamp,Obstacle,Obstacle,14789,87833d72-b357-4e2c-81cd-23f58ff04c59
cjyq6CzNS-eqcFVCSJkePg,9998,-439,SurfaceProblem,NoCurbRamp,56,14637,e4ff325c-309b-4ea6-8555-8f973e662362
aEAyXEa70fVW6geG0Bvmkw,2945,-577,Obstacle,SurfaceProblem,SurfaceProblem,14639,939b6faa-0b57-4160-bcc2-d11fd2b69d9f
aEAyXEa70fVW6geG0Bvmkw,2945,-577,Obstacle,SurfaceProblem,SurfaceProblem,15002,61380be3-6161-48f9-9255-14202fc175a3
aEAyXEa70fVW6geG0Bvmkw,2945,-577,Obstacle,SurfaceProblem,SurfaceProblem,15432,e9452557-9812-4b76-a4e5-a38d6115abf0
HG4M9Vu2Vz7hm0b4hg6xjg,5071,-227,Obstacle,CurbRamp,54,14644,e4ff325c-309b-4ea6-8555-8f973e662362
BHAHQjPuq8Ah-Chb3JlTEw,7667,-436,Obstacle,CurbRamp,55,14645,e4ff325c-309b-4ea6-8555-8f973e662362
KCn87uQf4DLsUEmqaJwsSg,5165,-726,CurbRamp,CurbRamp,72,14646,e4ff325c-309b-4ea6-8555-8f973e662362
EKzzfQSF8OdYyELAx3V_aQ,5231,-613,SurfaceProblem,CurbRamp,52,14647,e4ff325c-309b-4ea6-8555-8f973e662362
UczoCASa8Ol3mukPwC9WWg,855,-272,NoCurbRamp,SurfaceProblem,SurfaceProblem,14648,939b6faa-0b57-4160-bcc2-d11fd2b69d9f
UczoCASa8Ol3mukPwC9WWg,855,-272,NoCurbRamp,SurfaceProblem,SurfaceProblem,14750,94315be6-ef38-44f9-9390-3aff6d7c4f10
UczoCASa8Ol3mukPwC9WWg,855,-272,NoCurbRamp,SurfaceProblem,SurfaceProblem,14910,b075c5aa-6bb4-4eb0-b2bb-38067e4aebb0
UczoCASa8Ol3mukPwC9WWg,855,-272,NoCurbRamp,SurfaceProblem,SurfaceProblem,15329,87833d72-b357-4e2c-81cd-23f58ff04c59
xIbP4p28UrG1mZp_IybYmw,9262,-362,NoCurbRamp,NoCurbRamp,55,14653,e4ff325c-309b-4ea6-8555-8f973e662362
xIbP4p28UrG1mZp_IybYmw,9262,-362,NoCurbRamp,NoCurbRamp,55,14772,94954ce3-d643-4521-8910-5dec1e13d8ba
F-eVA5XlslB7nHYwofYb-w,4027,-881,CurbRamp,CurbRamp,51,14655,e4ff325c-309b-4ea6-8555-8f973e662362
7r2nHxcPCJ78amzULjKDsw,2726,-1535,NoCurbRamp,NoCurbRamp,NoCurbRamp,14659,cb3d55bb-38a4-43bb-8786-3806fa9951f5
JKT8fuSKbAWmLOHmMTx3BA,11780,-457,SurfaceProblem,SurfaceProblem,SurfaceProblem,14663,87833d72-b357-4e2c-81cd-23f58ff04c59
9YKysNjqKOI9l1RVYJVn0w,11823,-509,CurbRamp,CurbRamp,63,14664,87833d72-b357-4e2c-81cd-23f58ff04c59
zat6vi4iY4I9PaxHyVehgg,12252,-814,NoCurbRamp,NoCurbRamp,54,14665,87833d72-b357-4e2c-81cd-23f58ff04c59
0RO0otM6AnqYzL2OQmhKJQ,10508,-433,Obstacle,NoCurbRamp,54,14666,87833d72-b357-4e2c-81cd-23f58ff04c59
0RO0otM6AnqYzL2OQmhKJQ,10508,-433,Obstacle,NoCurbRamp,54,15436,c7190807-b56e-40c5-b96e-49dc8368328c
_qIo-IoLMYyKwzjbgdUWrQ,4415,-632,SurfaceProblem,NoCurbRamp,42,14667,87833d72-b357-4e2c-81cd-23f58ff04c59
NSkRe1E0I1QlENclY4beZg,10323,-1077,NoCurbRamp,CurbRamp,54,14669,87833d72-b357-4e2c-81cd-23f58ff04c59
yGS13e0S9COoq93Je9zX0w,6472,-251,NoCurbRamp,NoCurbRamp,52,14672,87833d72-b357-4e2c-81cd-23f58ff04c59
1mGMtad31FknG75leLDCCw,10501,-459,Obstacle,NoCurbRamp,52,14674,87833d72-b357-4e2c-81cd-23f58ff04c59
yJOj5VuKrLQY03qyYE_Lww,13187,-734,NoCurbRamp,CurbRamp,51,14676,87833d72-b357-4e2c-81cd-23f58ff04c59
yun6zeLSO312NW9PfSaqwg,10020,-379,Obstacle,NoCurbRamp,54,14677,87833d72-b357-4e2c-81cd-23f58ff04c59
sAWmbDYdqG4JCjDAMxxwdg,8384,-994,CurbRamp,NoCurbRamp,58,14679,87833d72-b357-4e2c-81cd-23f58ff04c59
sAWmbDYdqG4JCjDAMxxwdg,8384,-994,CurbRamp,NoCurbRamp,58,15428,0a4c342a-a7ae-418f-a087-1d9d273f61fe
j0myIweWOSY07tG1jF587Q,11892,-671,CurbRamp,Obstacle,Obstacle,14686,116b098c-970e-4a77-8018-1f073a3938de
pD51q48X_Bge_gWWsa6UBg,7245,-649,SurfaceProblem,SurfaceProblem,SurfaceProblem,14689,365a14c8-9d18-4748-8177-2d8f41c6cb1c
pD51q48X_Bge_gWWsa6UBg,7245,-649,SurfaceProblem,SurfaceProblem,SurfaceProblem,14981,2f18038b-a3e0-4d41-a1a8-ab267e4fea5c
8wek0ptu_ME-Ii0mv-aEkA,1373,-615,Obstacle,CurbRamp,CurbRamp,14692,365a14c8-9d18-4748-8177-2d8f41c6cb1c
K8yA8wPPMX1NjJPHl1qPOw,4947,-558,SurfaceProblem,CurbRamp,CurbRamp,14693,365a14c8-9d18-4748-8177-2d8f41c6cb1c
Xys2jiLaMl3L70UCXtN4lw,2290,-535,CurbRamp,CurbRamp,52,14694,87833d72-b357-4e2c-81cd-23f58ff04c59
dzS2jym3m3aRKadNweq4qQ,4569,-451,CurbRamp,CurbRamp,60,14697,87833d72-b357-4e2c-81cd-23f58ff04c59
NIOd0PT6Fx5ai0bjzlq4Pw,3244,-353,CurbRamp,CurbRamp,57,14698,87833d72-b357-4e2c-81cd-23f58ff04c59
tfhpchyZTHv27ROJo2biPQ,332,-1428,CurbRamp,SurfaceProblem,SurfaceProblem,14701,14916b64-edfc-4877-bd62-a3ee88caae26
tfhpchyZTHv27ROJo2biPQ,332,-1428,CurbRamp,SurfaceProblem,SurfaceProblem,15264,c7190807-b56e-40c5-b96e-49dc8368328c
GKth3uTw9PeN4N6pwV3nSQ,13239,-421,CurbRamp,NoCurbRamp,NoCurbRamp,14702,14916b64-edfc-4877-bd62-a3ee88caae26
GKth3uTw9PeN4N6pwV3nSQ,13239,-421,CurbRamp,NoCurbRamp,NoCurbRamp,14972,51c134d8-1e58-44ad-ac8d-b85cc242c672
u6IyxdH8lnn7pNhrJTR-ZQ,558,-446,Obstacle,SurfaceProblem,52,14717,e4ff325c-309b-4ea6-8555-8f973e662362
u6IyxdH8lnn7pNhrJTR-ZQ,558,-446,Obstacle,SurfaceProblem,52,14815,3904ac57-3daf-4939-8a62-b23698f35c02
u6IyxdH8lnn7pNhrJTR-ZQ,558,-446,Obstacle,SurfaceProblem,52,15015,61380be3-6161-48f9-9255-14202fc175a3
u6IyxdH8lnn7pNhrJTR-ZQ,558,-446,Obstacle,SurfaceProblem,52,15300,c7190807-b56e-40c5-b96e-49dc8368328c
2QpVMgXKQGgCanJJnqfwpQ,11225,-128,CurbRamp,Obstacle,Obstacle,14720,e4ff325c-309b-4ea6-8555-8f973e662362
GwUorNiNdf4b4lS6NFvISA,306,-433,CurbRamp,NoCurbRamp,58,14722,e4ff325c-309b-4ea6-8555-8f973e662362
xYZeNGrVmrc1CWdTCUBENw,7367,-405,Obstacle,CurbRamp,56,14726,e4ff325c-309b-4ea6-8555-8f973e662362
5rIXtfm-8V6ejzaIGfWwWw,3182,-163,CurbRamp,Obstacle,63,14735,e4ff325c-309b-4ea6-8555-8f973e662362
319JI_I7eS7FK_tEsghssw,1664,-472,NoCurbRamp,Obstacle,66,14743,7858a3a9-36f3-4a24-a132-e9f30499743d
319JI_I7eS7FK_tEsghssw,1664,-472,NoCurbRamp,Obstacle,66,14962,ad058b77-81ae-46c2-935f-4be161aac139
319JI_I7eS7FK_tEsghssw,1664,-472,NoCurbRamp,Obstacle,66,15155,87833d72-b357-4e2c-81cd-23f58ff04c59
CJQw2PooAghD3g-flrFM4g,2863,-594,CurbRamp,NoCurbRamp,68,14749,e4ff325c-309b-4ea6-8555-8f973e662362
BkyqPSJxp2uflqkqhHMlAA,22,-194,NoCurbRamp,Obstacle,Obstacle,14751,e4ff325c-309b-4ea6-8555-8f973e662362
BkyqPSJxp2uflqkqhHMlAA,22,-194,NoCurbRamp,Obstacle,Obstacle,15092,717a56a8-a7f8-4a98-9b30-c2eab3ae85ff
F55wDNx9vTh-6awmz-3jsA,10082,-562,SurfaceProblem,CurbRamp,CurbRamp,14753,94315be6-ef38-44f9-9390-3aff6d7c4f10
RNS1nSkf_XSnK4U2UstMDw,7779,-989,NoCurbRamp,NoCurbRamp,57,14756,e4ff325c-309b-4ea6-8555-8f973e662362
MRG9ZK2_5YI46YSXOon1ZQ,7763,-1044,SurfaceProblem,Obstacle,Obstacle,14762,11b1fa1e-cd59-495c-b887-4b4a6d7e3496
q0AjyDFlw-hAnw9EFn8MAw,7303,-665,SurfaceProblem,Obstacle,Obstacle,14778,94954ce3-d643-4521-8910-5dec1e13d8ba
q0AjyDFlw-hAnw9EFn8MAw,7303,-665,SurfaceProblem,Obstacle,Obstacle,14825,717a56a8-a7f8-4a98-9b30-c2eab3ae85ff
t19qSBU-ZwNvDtMmfWl9-w,12454,-478,NoCurbRamp,NoCurbRamp,59,14780,94954ce3-d643-4521-8910-5dec1e13d8ba
t19qSBU-ZwNvDtMmfWl9-w,12454,-478,NoCurbRamp,NoCurbRamp,59,15248,87833d72-b357-4e2c-81cd-23f58ff04c59
QwZikW8xQtmE3mbrphfwEA,2569,-84,Obstacle,Obstacle,Obstacle,14785,87833d72-b357-4e2c-81cd-23f58ff04c59
QwZikW8xQtmE3mbrphfwEA,2569,-84,Obstacle,Obstacle,Obstacle,14924,51c134d8-1e58-44ad-ac8d-b85cc242c672
QwZikW8xQtmE3mbrphfwEA,2569,-84,Obstacle,Obstacle,Obstacle,14950,2f18038b-a3e0-4d41-a1a8-ab267e4fea5c
75ASpei2scHG2zF3t2HcVw,945,-342,Obstacle,NoCurbRamp,NoCurbRamp,14792,94954ce3-d643-4521-8910-5dec1e13d8ba
StQbR_9lYBipkm9XnoU4iQ,11206,-404,CurbRamp,CurbRamp,74,14793,87833d72-b357-4e2c-81cd-23f58ff04c59
eFudAH86Q3PFkUoDM0PZEA,4610,-397,CurbRamp,CurbRamp,56,14794,87833d72-b357-4e2c-81cd-23f58ff04c59
l6LatafFoHFLW5VqboLnRg,6130,-1083,SurfaceProblem,Obstacle,56,14795,87833d72-b357-4e2c-81cd-23f58ff04c59
l6LatafFoHFLW5VqboLnRg,6130,-1083,SurfaceProblem,Obstacle,56,14957,f17699f8-2b99-4867-b756-eb35998c62e4
AZ5FS0pzwb-qAjwNzshp4Q,2476,-799,NoCurbRamp,SurfaceProblem,56,14799,87833d72-b357-4e2c-81cd-23f58ff04c59
LsCrqtLq6VT05XKjFhgJoA,4053,-787,NoCurbRamp,NoCurbRamp,NoCurbRamp,14801,3904ac57-3daf-4939-8a62-b23698f35c02
wkVEWBdXfB_lD-d_blUjSA,5199,-645,NoCurbRamp,NoCurbRamp,NoCurbRamp,14802,3904ac57-3daf-4939-8a62-b23698f35c02
6dkFbYjsQGZKgMMeTqPrTQ,4210,-1402,NoCurbRamp,NoCurbRamp,NoCurbRamp,14804,3904ac57-3daf-4939-8a62-b23698f35c02
EavjBIQf0d7k75mgVaSlHA,11928,-600,CurbRamp,CurbRamp,CurbRamp,14806,3904ac57-3daf-4939-8a62-b23698f35c02
zAkFGilYr758_5ZKBXZA8g,8498,-408,Obstacle,CurbRamp,CurbRamp,14810,3904ac57-3daf-4939-8a62-b23698f35c02
J_1buch6cgVhj3MZS0TKPg,9670,-778,Obstacle,CurbRamp,CurbRamp,14822,717a56a8-a7f8-4a98-9b30-c2eab3ae85ff
If-_rys2ceXovYrE2pm-Zg,1736,-682,Obstacle,Obstacle,Obstacle,14828,717a56a8-a7f8-4a98-9b30-c2eab3ae85ff
Q-Ql9rxp4pwTwSGpqE2AgQ,8695,-410,CurbRamp,SurfaceProblem,SurfaceProblem,14829,717a56a8-a7f8-4a98-9b30-c2eab3ae85ff
t9xLaIYdET261yi3PmnWfg,7300,-555,CurbRamp,CurbRamp,CurbRamp,14835,717a56a8-a7f8-4a98-9b30-c2eab3ae85ff
gada6vkh7wZwV70YRxFCoA,13168,-698,NoCurbRamp,SurfaceProblem,SurfaceProblem,14839,096e5e83-a652-4733-9743-05b67f3fe3c2
m0Ayyo0bmsSAiKgwDhsSfw,10711,-596,Obstacle,SurfaceProblem,SurfaceProblem,14842,096e5e83-a652-4733-9743-05b67f3fe3c2
X8yHc27V313tX3HmSH-Glw,4685,-1691,SurfaceProblem,Obstacle,35,14846,717a56a8-a7f8-4a98-9b30-c2eab3ae85ff
X8yHc27V313tX3HmSH-Glw,4685,-1691,SurfaceProblem,Obstacle,35,15125,87833d72-b357-4e2c-81cd-23f58ff04c59
t2U7KgR2m4D9XQ3boa5_gw,10011,-582,Obstacle,NoCurbRamp,NoCurbRamp,14852,717a56a8-a7f8-4a98-9b30-c2eab3ae85ff
iFuE-ehBPxI_biHWjGVSfg,12761,-675,NoCurbRamp,NoCurbRamp,NoCurbRamp,14855,717a56a8-a7f8-4a98-9b30-c2eab3ae85ff
Btl1W44c-FGExRBsHllEZw,193,-1088,NoCurbRamp,CurbRamp,CurbRamp,14864,717a56a8-a7f8-4a98-9b30-c2eab3ae85ff
qxuUXDyHIA-T4kIPlcQPvQ,9117,-1262,NoCurbRamp,NoCurbRamp,NoCurbRamp,14865,717a56a8-a7f8-4a98-9b30-c2eab3ae85ff
mZeZYPEXXI5xC9Bjdchobg,4247,-508,CurbRamp,CurbRamp,CurbRamp,14870,49cbba5d-7113-468c-a492-1a2b70b77faa
qbWHbTTDDJl7HYjT2bMyEQ,1797,-696,SurfaceProblem,SurfaceProblem,SurfaceProblem,14880,717a56a8-a7f8-4a98-9b30-c2eab3ae85ff
p4Bl7B8YcbtRT9ivOskCkA,5819,-442,NoCurbRamp,NoCurbRamp,NoCurbRamp,14886,717a56a8-a7f8-4a98-9b30-c2eab3ae85ff
yylFarAD67tk2ZcPbpi96g,10893,-446,Obstacle,CurbRamp,CurbRamp,14887,717a56a8-a7f8-4a98-9b30-c2eab3ae85ff
4gHHbjEhTJ01IRnEj1i0ow,7271,-506,CurbRamp,CurbRamp,CurbRamp,14890,b075c5aa-6bb4-4eb0-b2bb-38067e4aebb0
h3B9mVOi-cVWGFfi6nzdiA,6747,-1134,CurbRamp,CurbRamp,CurbRamp,14892,717a56a8-a7f8-4a98-9b30-c2eab3ae85ff
-4K1-2hZempz7TmBddhLnw,2642,-361,NoCurbRamp,CurbRamp,CurbRamp,14893,717a56a8-a7f8-4a98-9b30-c2eab3ae85ff
0JCtWXw0wBtjAHG3oSrDUA,1747,-610,NoCurbRamp,CurbRamp,CurbRamp,14898,9fea55a6-7cd4-4f65-a4d9-c371dbf99d60
2tklDznVxsEtZMrWoU5qtg,11817,-165,Obstacle,SurfaceProblem,52,14905,717a56a8-a7f8-4a98-9b30-c2eab3ae85ff
2tklDznVxsEtZMrWoU5qtg,11817,-165,Obstacle,SurfaceProblem,52,15132,87833d72-b357-4e2c-81cd-23f58ff04c59
I7eM6hjNGN9bLt0muEoR8w,10175,-462,Obstacle,CurbRamp,CurbRamp,14906,b075c5aa-6bb4-4eb0-b2bb-38067e4aebb0
ZgfOsToL5ZK42NtT39jrpg,5729,-778,CurbRamp,CurbRamp,CurbRamp,14907,b075c5aa-6bb4-4eb0-b2bb-38067e4aebb0
l1PYWYRMvxSdYSUPit-mtw,3899,-425,CurbRamp,CurbRamp,CurbRamp,14908,9fea55a6-7cd4-4f65-a4d9-c371dbf99d60
SamfjSTjMR-VJGSwFBgKjQ,10200,-1086,Obstacle,CurbRamp,CurbRamp,14916,51c134d8-1e58-44ad-ac8d-b85cc242c672
ZG2ycukEehCSiUAQCzFKog,7011,-629,SurfaceProblem,SurfaceProblem,SurfaceProblem,14918,51c134d8-1e58-44ad-ac8d-b85cc242c672
qzJbkaOtI4SEyIrKCO0j9w,4131,-183,CurbRamp,CurbRamp,CurbRamp,14919,8f71d48e-76b5-4ae4-8249-a1c93ee08deb
v5qMzSRorq2TUu-GmIoKIw,2767,-1081,NoCurbRamp,CurbRamp,CurbRamp,14921,2f18038b-a3e0-4d41-a1a8-ab267e4fea5c
QocVVHJBDHVrMFgke6QKjQ,1531,-939,CurbRamp,CurbRamp,CurbRamp,14928,ad058b77-81ae-46c2-935f-4be161aac139
FbsjWZRW_b9zUvre0aROyw,12280,-948,NoCurbRamp,CurbRamp,CurbRamp,14933,51c134d8-1e58-44ad-ac8d-b85cc242c672
re6OsuyHrfsV6Izt9xVUoA,12489,-461,Obstacle,SurfaceProblem,SurfaceProblem,14935,2f18038b-a3e0-4d41-a1a8-ab267e4fea5c
AazMkO4UJlDp7fRfTsK0PQ,6674,-1106,NoCurbRamp,CurbRamp,CurbRamp,14937,51c134d8-1e58-44ad-ac8d-b85cc242c672
aNI6Bq7YLjlHQSnnRHmgWQ,12688,-942,NoCurbRamp,NoCurbRamp,NoCurbRamp,14947,ad058b77-81ae-46c2-935f-4be161aac139
t-f8410AhG75soVKFeqTnA,2512,-364,SurfaceProblem,CurbRamp,CurbRamp,14948,1e5b6eec-b36c-4a39-9f1f-b4587ccc4a55
tH0eSowUN7932CbCU2VPYQ,609,-168,Obstacle,Obstacle,Obstacle,14951,51c134d8-1e58-44ad-ac8d-b85cc242c672
tH0eSowUN7932CbCU2VPYQ,609,-168,Obstacle,Obstacle,Obstacle,15323,87833d72-b357-4e2c-81cd-23f58ff04c59
7wgKmYClsEpYTE8fncDNUw,10090,-752,Obstacle,NoCurbRamp,NoCurbRamp,14952,51c134d8-1e58-44ad-ac8d-b85cc242c672
X5B_CGa09S5iTyqX8qUDUA,5285,-1208,Obstacle,SurfaceProblem,SurfaceProblem,14961,ad058b77-81ae-46c2-935f-4be161aac139
-dXfOidlwVA1okJ1Nnnc6Q,5113,-137,CurbRamp,Obstacle,Obstacle,14967,51c134d8-1e58-44ad-ac8d-b85cc242c672
-dXfOidlwVA1okJ1Nnnc6Q,5113,-137,CurbRamp,Obstacle,Obstacle,15201,87833d72-b357-4e2c-81cd-23f58ff04c59
-dXfOidlwVA1okJ1Nnnc6Q,5113,-137,CurbRamp,Obstacle,Obstacle,15257,b2030b3f-2f9c-4462-853f-f73a33b54c30
HqfNqNcPDGIv6xmXtyHNWw,6902,-321,Obstacle,Obstacle,Obstacle,14968,51c134d8-1e58-44ad-ac8d-b85cc242c672
HqfNqNcPDGIv6xmXtyHNWw,6902,-321,Obstacle,Obstacle,Obstacle,15364,d76b0c4f-573c-42d2-851f-959cfbc3976b
Fxuh3dcDpgXuLOAD243RSA,9111,-1189,Obstacle,Obstacle,Obstacle,14973,51c134d8-1e58-44ad-ac8d-b85cc242c672
FD4tJPZf52w5xEe5YyFr1w,5593,-426,Obstacle,CurbRamp,CurbRamp,14977,2f18038b-a3e0-4d41-a1a8-ab267e4fea5c
uS7w_wuxeUNoT79_tgIZiQ,9202,-576,CurbRamp,CurbRamp,CurbRamp,14978,ad058b77-81ae-46c2-935f-4be161aac139
s_CDRwoTwDrEakH0w8Wbmw,4687,-601,SurfaceProblem,CurbRamp,CurbRamp,14980,2f18038b-a3e0-4d41-a1a8-ab267e4fea5c
s_CDRwoTwDrEakH0w8Wbmw,4687,-601,SurfaceProblem,CurbRamp,CurbRamp,15060,fc4c252d-b4c4-4c53-8ee1-08ba39180240
