user_id,pano_id,sv_x,sv_y,label_type,pred
87833d72-b357-4e2c-81cd-23f58ff04c59,X9a3Ud1OOM8XiG_oTBUc1w,10665,-155,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,Nii731OSX5CQ9AIRXTEcdg,2050,-410,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,eNqiGn83ODwdnOTIdfqiUw,9763,-410,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,1CFSyybZ8z6-j0nesmhcqg,2568,-697,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,1boo2uBrkfhqsl-DkV4xPQ,13105,-673,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,_NrfFLKvv2skzMzGtSA8eg,266,-751,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,AqghSwW5QZ9R_VXQfVoGFw,9310,-761,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,Nt_sHoomij6gMstQp4VV0Q,2597,-450,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,vx8EPEkWj8QhFRja-1yMow,6791,-491,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,rHc5fmrF8f1J1NXUuHCHng,1756,-1700,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,3ep7-YfGuTEHPxjZ2twz0w,13083,-355,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,RvJZByBE_hwxJm1lkHiGCA,7074,-1259,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,jh38Z0LaTnZs8oOTAuLA0A,8013,-412,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,u7ezzWHTrLw-qZNI7xaSvw,11501,-220,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,lN36mH7jt-ksHznZyegv_g,855,-291,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,QP-wbK_b0uXCjHa8rGpDzg,658,-191,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,4rjkXMHmydAqD2G4eqYNYg,12313,-454,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,C26wQoSepbATbtgrXUc69g,7680,-328,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,cPj5Uu3gNiXStiUh0Q5c-Q,8103,-307,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,LUc-zNs7mO2ahq797oH-zQ,2443,-606,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,rgZ6SmctMfOpPYY-93ShJg,1912,-471,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,A4m3AtPG7LY-LzNsz9jVGA,8605,-604,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,zcQ4wl8yecuyF8fAXvOqcw,1839,-535,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,AiYeyUUe0pq0uc_zl7KJLg,11326,-854,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,AMy0YK5e6tKbSaD4_gU9Nw,8665,-736,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,LmXl_0zdMQ1H4d6F3E4OsQ,10268,-1128,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,SzUNzkpyoigCgXD0knFj7Q,4751,-539,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,NFwh53HqeFNDgG1ehqJUCg,11272,-284,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,BoeFG0mOOkkuYiWjGLYqWQ,931,-676,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,s4F343wPHOpKwZIt9qCQWg,9874,-358,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,OqATLuOanllkKNA17xgSPw,11740,-380,NoCurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,Us475Cxr5viJbqbGvEkwwg,7001,-620,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,RHbZG3DcwOhPI5zZIO6-Fw,5483,-353,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,Oz51PPJrz7XBleAiWIzOoA,9843,-197,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,rHc5fmrF8f1J1NXUuHCHng,10884,-330,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,3XcbtAN9IDyoKfRkYR9M1g,7660,-653,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,4BInsyTAyifjBd61WIjfTQ,7193,-915,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,QaUcfwEqd5z3NLp-tc2C9A,9648,-552,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,XnNhHtlKQC3_UqFh1eurjA,862,-1045,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,viU6lI_l3nH_3M7iARE5Qg,2016,-430,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,G9bVYtcMaRsYDgwPYad3SQ,2160,-1047,NoCurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,DgTeZQOLBsR_iun9g_k7Yg,5318,-581,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,tdJ2rCd-g_dJw6zAqZprmQ,5229,-874,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,akQcEK2ux1btOd5uT_JJfA,11231,-1844,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,gi0iq0R0wmls_9C-0arsFw,8490,-627,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,NsKdPUh4-OOZIL3U0pLK5w,8409,-418,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,iW9sQHZj-q8tcm85q7uY9w,11040,-845,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,Qw2oaODrL9gZo1F6ycUK2Q,5400,-1679,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,MmAJa52yLJCAF_gzMFppew,2413,-261,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,HQQIEIvmbK3eMnaniGnH-A,13155,-371,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,Tdh02Ai79MJILx3Tajly9A,2046,-614,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,LoTrRZrExdCbUT9_mN0xGg,1418,-1205,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,qoiYUrf1fTn8RbgssqDHnQ,8254,-183,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,jCAimau0IoExc3RWWzR1Cw,5371,-1853,NoCurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,tN-wnO27SU5Jp4-cVD4EBA,12913,-927,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,67Sr8AH3K_HCRkMOXxicQg,4636,-1013,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,hyAilIv9R9oYN0BMHvyLSg,1913,-643,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,BMnu1tDuzluXZ9T6LroeaA,8748,-460,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,viU6lI_l3nH_3M7iARE5Qg,5277,-473,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,hj7Bi8wXUwXz9TeEK5Afsw,987,-231,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,vBFGA4B2M0EBzn3rUG-slg,12884,-1207,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,7UIE4y4L9-wC2z1B8FEi4w,4168,-340,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,ecIueXle-oA4ZYUW-tQEfw,9481,-1153,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,7cwGTyrtV6yKUtHO6TmUew,7518,-532,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,gUsO8EE10BSA5qZYbjBYlQ,10538,-168,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,OiUfmLQaP9RNyr5cFLTlgg,12417,-684,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,tXeXR2iHkExc6YHxy0fNTw,8446,-714,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,hAdbL_EcdA3duew74glU5w,2392,-438,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,ylnSujxyQyPzHEJXOPzS4A,1419,-289,NoCurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,xH_1fDXe4FXo-Q9QP8UZ-A,8732,-913,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,RsHQr0XpwXlckxD9R4QbVw,1869,-252,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,3R87r96ML_uFOu7IC3Y6Vg,11971,-379,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,OCXcoiBzrjS1KbyIzez83g,9499,-728,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,MmAJa52yLJCAF_gzMFppew,1797,-383,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,uaPNb4UuGxXXvQx4sUEf4g,1365,-808,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,#NAME?,5634,-918,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,_tRAfCvl_Ffq_ojGtma-Rg,7275,-126,NoCurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,#NAME?,11236,-321,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,APlBRmSPN4e9PQ_kVz09Mg,9680,-343,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,QmtfhalnBQ7CEsi1nJmm6g,11633,-550,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,NTS4zffJMvbbZk5q1pZPRw,1554,-648,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,5SvRGy3MIZ3mAuSf7bWoVg,3403,-542,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,RHbZG3DcwOhPI5zZIO6-Fw,10402,-389,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,XQYW0DFkeikkZ0-m8EXQbA,9829,-968,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,K_gjY2iK5spit19YWv36_w,1933,-1762,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,NTxx6KS8hoauz6LyhPNT-g,9570,-627,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,UwbRrxsCH-oWCdW5JN7oUw,10232,-471,CurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,1AnLqcaDKYdIxbwDN3N_Ug,10039,-770,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,ZwnmaRrJ0Wy4GqBPJQRrZw,1537,-447,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,AqwNzjEXzE0LhxIln801Gg,813,-650,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,AioWT8XubCgl8D028961kA,6146,-100,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,XOzEzP2Jv6SafAFSrUrcRw,646,-251,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,_tRAfCvl_Ffq_ojGtma-Rg,9818,-448,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,_NrfFLKvv2skzMzGtSA8eg,8998,-414,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,NTS4zffJMvbbZk5q1pZPRw,8776,-754,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,zjbVgxW3gmPO2G-XBD4AmA,1085,-292,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,#NAME?,3532,-709,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,LmXl_0zdMQ1H4d6F3E4OsQ,3563,-733,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,DUnAYMTUs2iOGbzWbEef5w,699,-548,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,i2OOPytK_h3Hi6n6PUUIpQ,6405,-606,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,vgWIpyO2xEL8ceVKK8u4QA,11605,-634,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,67Sr8AH3K_HCRkMOXxicQg,9503,-472,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,_RO5gx50nZuCqrofoj4EQg,11083,-323,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,Zezsvr7XeNaoSGgSjOf3gA,2866,-472,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,HpfmPs7ucUoxa8bBLRKUnQ,9191,-361,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,OKm1kxr3d23VFFrj1f8Z4A,5359,-436,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,tXeXR2iHkExc6YHxy0fNTw,12160,-417,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,7cwGTyrtV6yKUtHO6TmUew,4617,-453,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,RdyHbVrgcJJdWQIpOk54jg,5419,-348,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,22yAzq9nQE-NvttPJyco2w,1482,-536,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,wGKBfGF5XtQoh3LdflMWIA,4168,-279,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,lN36mH7jt-ksHznZyegv_g,1828,-486,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,IFNOhPDdL1TzZihIu1B0Xw,10387,-735,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,wGKBfGF5XtQoh3LdflMWIA,5828,-615,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,Y7TcC9o_qgl-XI15vT8zsg,3581,-1078,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,CwWY4zHjXi4cdFjhltjcww,11117,-298,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,gX8VlChRaWS1ONJjULiwbg,6905,-616,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,_tRAfCvl_Ffq_ojGtma-Rg,8859,-560,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,e2igEVzzOCT_3c4Y0HdtJw,6364,-455,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,e9wI2ahRG382AeEfayqxag,7197,-540,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,RBf5L5dGm51jY2_Z_chmZg,9433,-634,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,sS9m-_VMbAimcYqUzLMQ1g,2579,-1161,NoCurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,egs0boHfzPW0LGszSF5jQw,4260,-538,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,__gV-vKtTLI-emv7ySZv5Q,1948,-663,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,tMFdyUdtKduVYsbRA-fFIw,10306,-870,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,cCrayTbMqZM40aLipINa4g,12252,-251,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,OG1eg3VaWqOwU64bM-ou8w,936,-204,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,nDCnmCi5MmC8RD3W4K6QOg,2120,-1144,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,znAgtm_xfxZuQ32Tlqpolw,3634,-343,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,QhBloqxUTaPKfGZ6x4DS6g,4771,-595,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,_tRAfCvl_Ffq_ojGtma-Rg,11996,-419,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,bPEb5uw8mX5ZSlkrU1Y-xA,12669,-370,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,_EVCyUG0S4vRrAWeeqr3TA,12031,-749,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,nBl2AJUugFBM58DTpeBdnw,2954,-856,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,iDeAJiKekwNrCVTHPRdPHA,8788,-269,NoCurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,DLpak1mACg1cWDQznak7ag,8095,-536,NoCurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,7cwGTyrtV6yKUtHO6TmUew,10425,-663,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,af7_cUpIivpKybsmW0m7FQ,4149,-524,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,yniMIVaOvbrF21Hv797hZw,2593,-1093,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,VRUOThrPBmsHf4kwYjfW5A,1528,-438,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,7c0Z_fACjr9IYQWZt-kIKw,9769,-931,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,_tRAfCvl_Ffq_ojGtma-Rg,6117,-903,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,GQHKoq5ftNaTM24fwthtTg,4432,-445,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,6AiRw6jSzxuTpz0goKxiWA,37,-118,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,Il_-LzdGZdYEGQnPF4i9yw,10639,-622,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,cFIJvBDqt1osn1s-9vclsw,11044,-650,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,4rj8R4UKWQbcqz9DSd6BgA,5206,-1710,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,krbG8mFO2uC3kggn6Lf9bA,5997,-612,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,1CFSyybZ8z6-j0nesmhcqg,1849,-708,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,AMy0YK5e6tKbSaD4_gU9Nw,10211,-892,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,jplX4vhOqIojVZnRiSFnhA,1853,-542,NoCurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,tbgMFLWDFU29avLT5rkWFg,6189,-637,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,fDJD157Gi_zJ2HR74yH3Uw,8922,-442,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,4HzR-OQWs4C8p-ogLcTN7w,1807,-310,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,C53067ydrIIbtOGk9Vb7Zw,7320,-462,NoCurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,1ONJEwd9TK9qXtJsieBm-g,10580,-129,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,dKC7lxGxB8MNWKOrDOpZsQ,2356,-699,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,nc5E19M0aRNOiFfsTC7y_g,5970,-1352,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,vdc9lhU6dlmlnkIBBQp6Yg,2392,-571,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,iJYkKx8y7pq3sA0SK0_uyA,2,-850,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,kJYMmEPyTRhJawgkeF_BGg,3906,-426,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,ji7Xg2--4nVVGkjgkKUXYQ,10464,-535,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,Mpk28djczvYpBGIAWnir0Q,10540,-65,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,Qw2oaODrL9gZo1F6ycUK2Q,5241,-1069,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,EPwZk39S7JcClQJmmhnbJw,11986,-489,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,qK85m2PoiPx-psFDozVdXQ,5730,-991,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,2AFYKQFH1ZPfLsdM1szQKA,1234,-464,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,w9usHsbjlcybFxN9oCt0pw,328,-747,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,Cva9kQHU3TNK_EN5qfByOw,9231,-606,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,BdV3Gunzh0ytfMrGIXQKTA,7987,-386,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,TXMiRSSwYYiU7UJPAqlD5A,1418,-465,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,6cyWsniebdKYx0_Ytqa7zQ,10019,-388,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,S_ZsCLDzhk1dh4GI6kA22Q,3035,-510,NoCurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,ad45Wv6D58W0q0q6tp3oxw,2467,-569,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,1boo2uBrkfhqsl-DkV4xPQ,7286,-1292,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,6cyWsniebdKYx0_Ytqa7zQ,10537,-454,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,viU6lI_l3nH_3M7iARE5Qg,12450,-828,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,MIccnPNgJ54shFbLdROLWQ,9013,-1031,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,3v1xeZNOZtkRCiHkbLy6vg,4801,-350,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,1AnLqcaDKYdIxbwDN3N_Ug,3401,-520,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,nPwKK6WD8P1xzPc1TiY3fw,1858,-299,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,KWLx7hTbtK4xGM97xPSvxQ,8959,-688,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,aP5ZY6IHE3lziMBQQutnVg,8680,-321,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,bMtwxwFU7k5HOkEgSOjrzg,11754,-268,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,RuCFS7Zkg9pqvKOS1KYC9A,3259,-1596,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,BmUd-u-5ldZr6-guiNOOPQ,11555,-1052,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,31U7I_RD_F5yP1CVqcKtMQ,4339,-625,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,fG8IfgmxxrrbToWxg1L50Q,1656,-529,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,g-_dh0jB9VxwlR3GvCpbxA,4507,-816,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,bBhhBeat5jCGLQf9L4OffA,2562,-399,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,3qB4FlB6BCXtDadOMqvpvg,9330,-508,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,RsHQr0XpwXlckxD9R4QbVw,8784,-535,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,axkK0IQWCZ_LaBc1SHPJKA,938,-1014,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,dRbZkcdv6ltEKcLnKahtWA,5684,-1281,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,0xYug3eW9ZrjNPTi4THDEg,10319,-124,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,GLLpImDqH4_zPf5vjxUluA,12450,-132,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,nJOmnRGzM8A1bIYuAnvYow,809,-1339,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,T0YUnQQ99NaZWsSb4I1tFg,10547,-1244,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,NTS4zffJMvbbZk5q1pZPRw,2249,-565,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,ZOzRPOVcNqJ0T-M4f5zm2A,1676,-795,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,u1Gc9UhKKNlMwDWNxVh-SQ,12565,-1793,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,TbnddpqaS4yDkFgxrQEK5Q,12042,-449,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,APlBRmSPN4e9PQ_kVz09Mg,5949,-564,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,gTaF2HyIKjEfdeR-v_9Ylg,12836,-587,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,j3_0tNn0Iv_KjeXEdYMhdQ,1244,-431,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,ryo4HopcOqggycMSUj6wew,8644,-480,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,JSStgvoYRDuhhkNjX6KBYw,4595,-589,CurbRamp,TRUE
