user_id,time_stamp,label_id,pano_id,sv_x,sv_y,type,label
05de1cc4-02b3-4eb7-9958-2a4a2d32b828,21:33.4,579,LxNn4x8zmjq1sbAA7j2P2A,3764,-869,disagree,Obstacle
05de1cc4-02b3-4eb7-9958-2a4a2d32b828,21:38.1,1324,bR6oV1AfV5_ZgG9qxk7sJg,12685,-100,disagree,Obstacle
05de1cc4-02b3-4eb7-9958-2a4a2d32b828,20:27.3,905,xscW1Uom1Upky-QGqHrwhw,3782,-456,agree,Obstacle
05de1cc4-02b3-4eb7-9958-2a4a2d32b828,20:54.5,722,Wo48_aT9oB8iT_kLiRKPyw,13244,-296,agree,Obstacle
05de1cc4-02b3-4eb7-9958-2a4a2d32b828,21:29.8,193,7YiyTzFbvNivLvYXAuu88Q,3852,-693,agree,Obstacle
05de1cc4-02b3-4eb7-9958-2a4a2d32b828,20:43.7,749,Kdy17T0hvCa_9qpAJYHLjg,8040,-1205,agree,Obstacle
05de1cc4-02b3-4eb7-9958-2a4a2d32b828,21:12.9,983,ymHnUjaNEL8C6LPjRJ_wVw,5553,-693,agree,NoCurbRamp
05de1cc4-02b3-4eb7-9958-2a4a2d32b828,21:28.1,837,FtVutmNrUKipYvd8o9vcaw,2915,-385,agree,Obstacle
05de1cc4-02b3-4eb7-9958-2a4a2d32b828,21:41.4,1429,fG8IfgmxxrrbToWxg1L50Q,12756,-19,agree,Obstacle
05de1cc4-02b3-4eb7-9958-2a4a2d32b828,21:49.6,1482,lnqOidrfYokO7MFMI2c3iA,10925,-426,disagree,Obstacle
ce2a540c-1519-4be2-9d19-c57872816314,36:56.5,1277,LsO4IQZWo6v_SB8MIg4QpQ,7141,-464,agree,NoCurbRamp
ce2a540c-1519-4be2-9d19-c57872816314,36:57.8,989,3v1xeZNOZtkRCiHkbLy6vg,4801,-350,agree,NoCurbRamp
ce2a540c-1519-4be2-9d19-c57872816314,37:18.1,914,4Czt4q0BsHpIvLTRccKRuQ,934,-300,disagree,Obstacle
ce2a540c-1519-4be2-9d19-c57872816314,37:21.8,1324,bR6oV1AfV5_ZgG9qxk7sJg,12685,-100,agree,Obstacle
ce2a540c-1519-4be2-9d19-c57872816314,37:30.5,974,1ra26Y1B3BEYLYk4HpzdVA,8593,-110,disagree,Obstacle
ce2a540c-1519-4be2-9d19-c57872816314,37:31.8,1074,SFmz-YEp3vbrMEuNhh206A,9461,-423,disagree,Obstacle
ce2a540c-1519-4be2-9d19-c57872816314,37:35.5,1431,fG8IfgmxxrrbToWxg1L50Q,13036,-63,disagree,Obstacle
ce2a540c-1519-4be2-9d19-c57872816314,37:36.9,192,7YiyTzFbvNivLvYXAuu88Q,3194,-779,agree,Obstacle
ce2a540c-1519-4be2-9d19-c57872816314,37:42.1,722,Wo48_aT9oB8iT_kLiRKPyw,13244,-296,agree,Obstacle
ce2a540c-1519-4be2-9d19-c57872816314,37:44.4,707,RzaKd9b0PafelNebCgkueQ,5072,-447,agree,Obstacle
05de1cc4-02b3-4eb7-9958-2a4a2d32b828,38:00.2,1030,g-_dh0jB9VxwlR3GvCpbxA,2582,-302,agree,CurbRamp
ce2a540c-1519-4be2-9d19-c57872816314,39:37.1,1312,phssnN9IGJPhjw6xKvvz-g,1077,-432,agree,Obstacle
ce2a540c-1519-4be2-9d19-c57872816314,39:38.7,469,6WbY_F4cHQF3KGel39vcQw,6991,-536,agree,Obstacle
ce2a540c-1519-4be2-9d19-c57872816314,39:40.5,1525,205wWrVrhCNrwIXS-jwFzA,4830,-252,disagree,Obstacle
ce2a540c-1519-4be2-9d19-c57872816314,39:45.7,902,MdrWtcqInOYOyuDsLSCtQg,13211,-387,disagree,Obstacle
ce2a540c-1519-4be2-9d19-c57872816314,39:56.1,853,T4qW76s-3MCGQfsXJ0G7AA,2201,-179,agree,Obstacle
ce2a540c-1519-4be2-9d19-c57872816314,40:02.5,1270,TPiXHk8dVgutcaMITp39kQ,5696,-757,disagree,Obstacle
ce2a540c-1519-4be2-9d19-c57872816314,40:24.0,548,QOj07LM2sJRztq0zpQgdiA,2011,-267,disagree,SurfaceProblem
ce2a540c-1519-4be2-9d19-c57872816314,40:28.8,851,xjFbY9o7maOIw6WWqGPb3g,4835,-561,disagree,SurfaceProblem
ce2a540c-1519-4be2-9d19-c57872816314,07:56.7,750,Kdy17T0hvCa_9qpAJYHLjg,7149,-817,disagree,Obstacle
ce2a540c-1519-4be2-9d19-c57872816314,41:06.2,116,fILqT3EWJ_ZpezDigHJ-Aw,1644,-183,disagree,NoCurbRamp
ce2a540c-1519-4be2-9d19-c57872816314,08:03.2,390,FV8qUKIW0My0Nfe2k4459A,9056,-219,disagree,Obstacle
ce2a540c-1519-4be2-9d19-c57872816314,55:05.7,947,rmiHQyvoRbz9ozkfMWjdKA,11419,-231,disagree,Obstacle
ce2a540c-1519-4be2-9d19-c57872816314,55:01.2,61,dd3XXVb8eaIf5FcUAMqySg,10095,-775,disagree,Obstacle
ce2a540c-1519-4be2-9d19-c57872816314,07:48.6,84,53PJ9NuERcvfRvPwoRIkUQ,1417,-251,disagree,Obstacle
ce2a540c-1519-4be2-9d19-c57872816314,41:09.5,246,iXYGtES5ujggzEp38_EJYg,11083,-353,disagree,NoCurbRamp
ce2a540c-1519-4be2-9d19-c57872816314,55:12.1,382,idYCvlxAe29SD5bymWo-7w,6301,-1042,agree,Obstacle
ce2a540c-1519-4be2-9d19-c57872816314,55:11.1,1159,Y36NiAizeHOC5aoF-yLfZg,13230,-524,agree,Obstacle
ce2a540c-1519-4be2-9d19-c57872816314,40:52.6,882,Vpv8nU0VhkZ2EzOref_OIQ,2809,-557,agree,CurbRamp
ce2a540c-1519-4be2-9d19-c57872816314,54:51.0,1320,E4k4z3NyNliDRFMn_94fig,919,-641,disagree,Obstacle
ce2a540c-1519-4be2-9d19-c57872816314,54:52.8,915,4Czt4q0BsHpIvLTRccKRuQ,1231,-325,disagree,Obstacle
ce2a540c-1519-4be2-9d19-c57872816314,07:50.4,302,lUllc_bkAnZ145agnrLU9w,6021,-727,disagree,Obstacle
ce2a540c-1519-4be2-9d19-c57872816314,07:52.9,1482,lnqOidrfYokO7MFMI2c3iA,10925,-426,disagree,Obstacle
ce2a540c-1519-4be2-9d19-c57872816314,08:06.4,870,gtZURGpFLF06wq2toy_gBg,3533,-318,agree,Obstacle
ce2a540c-1519-4be2-9d19-c57872816314,08:08.1,845,tHaeiW4iQaaeTM4gFFqLKw,2223,-207,agree,Obstacle
797ecce6-da6a-4be9-873a-0e4c7a7b9cf7,06:24.1,1065,YYphuyoJuOKXQ5SKeDNLZw,10465,-1160,agree,NoCurbRamp
797ecce6-da6a-4be9-873a-0e4c7a7b9cf7,06:43.2,1539,upKzswvqdZ3YTVsC75A_GA,12436,-609,disagree,NoCurbRamp
797ecce6-da6a-4be9-873a-0e4c7a7b9cf7,07:49.9,372,cmucC73cw4gRsuMaUi4rrg,9186,-424,agree,NoCurbRamp
797ecce6-da6a-4be9-873a-0e4c7a7b9cf7,07:56.4,165,2A6p50LemUj6YuJYRTcoOA,5069,-837,agree,NoCurbRamp
797ecce6-da6a-4be9-873a-0e4c7a7b9cf7,18:00.1,1511,wA37Hoixc6uY0Mm221JQgg,10904,-381,agree,CurbRamp
797ecce6-da6a-4be9-873a-0e4c7a7b9cf7,20:07.4,694,dKC7lxGxB8MNWKOrDOpZsQ,10448,-1005,disagree,SurfaceProblem
797ecce6-da6a-4be9-873a-0e4c7a7b9cf7,23:10.0,492,XakKhOcQsbn8S3CsWNvPaw,902,-1065,agree,CurbRamp
797ecce6-da6a-4be9-873a-0e4c7a7b9cf7,23:13.4,1492,C-gDB67Kpi1UR4nwsUzvXA,7440,-349,agree,CurbRamp
797ecce6-da6a-4be9-873a-0e4c7a7b9cf7,22:56.2,746,xH_1fDXe4FXo-Q9QP8UZ-A,11651,-490,agree,CurbRamp
0bc0879b-1813-4248-9ddb-87cc8a8a967d,04:30.9,1049,oqP7byVfpym5eotQ9U4fdA,456,-505,agree,SurfaceProblem
0bc0879b-1813-4248-9ddb-87cc8a8a967d,05:24.3,751,JKl0dvQHWiZfxdx-kVcp_w,8750,-1113,disagree,SurfaceProblem
0bc0879b-1813-4248-9ddb-87cc8a8a967d,05:31.9,513,pX8k1JNtPHn6ApSLt0WG-A,9908,-598,agree,SurfaceProblem
0bc0879b-1813-4248-9ddb-87cc8a8a967d,05:38.2,420,qTqy8ApuwdqFJLM39Tpohw,2489,-596,agree,SurfaceProblem
43bf89e5-ff19-40b6-b945-44dd6882a78c,04:51.9,745,xH_1fDXe4FXo-Q9QP8UZ-A,8732,-913,agree,CurbRamp
43bf89e5-ff19-40b6-b945-44dd6882a78c,05:10.0,1492,C-gDB67Kpi1UR4nwsUzvXA,7440,-349,agree,CurbRamp
43bf89e5-ff19-40b6-b945-44dd6882a78c,05:45.0,1521,205wWrVrhCNrwIXS-jwFzA,9900,-514,unclear,CurbRamp
43bf89e5-ff19-40b6-b945-44dd6882a78c,10:27.6,283,DF4VBwDNJeFEg80MG6WL-A,4043,-608,agree,SurfaceProblem
43bf89e5-ff19-40b6-b945-44dd6882a78c,10:44.6,749,Kdy17T0hvCa_9qpAJYHLjg,8040,-1205,agree,Obstacle
43bf89e5-ff19-40b6-b945-44dd6882a78c,11:07.5,1153,Y36NiAizeHOC5aoF-yLfZg,7286,-599,agree,Obstacle
43bf89e5-ff19-40b6-b945-44dd6882a78c,11:09.0,49,A-eM226LYCgGNB1WLubj8Q,3599,-639,agree,Obstacle
43bf89e5-ff19-40b6-b945-44dd6882a78c,11:11.8,1320,E4k4z3NyNliDRFMn_94fig,919,-641,disagree,Obstacle
43bf89e5-ff19-40b6-b945-44dd6882a78c,11:14.6,430,SyBRKwoEe9GPdCDLFUtSGg,1993,-294,agree,Obstacle
43bf89e5-ff19-40b6-b945-44dd6882a78c,11:17.5,1525,205wWrVrhCNrwIXS-jwFzA,4830,-252,agree,Obstacle
43bf89e5-ff19-40b6-b945-44dd6882a78c,11:19.1,799,C_VI7Urkz6UMbfog3Eo5vA,4474,-248,agree,Obstacle
43bf89e5-ff19-40b6-b945-44dd6882a78c,11:25.1,707,RzaKd9b0PafelNebCgkueQ,5072,-447,disagree,Obstacle
43bf89e5-ff19-40b6-b945-44dd6882a78c,11:27.9,148,b0eOV36e75GdxsTJKxhJzw,5509,-420,agree,Obstacle
43bf89e5-ff19-40b6-b945-44dd6882a78c,11:31.1,953,7MUGzvisqGPhkgU93ieBVA,12029,-227,disagree,Obstacle
43bf89e5-ff19-40b6-b945-44dd6882a78c,12:54.6,677,AqwNzjEXzE0LhxIln801Gg,813,-650,agree,NoCurbRamp
43bf89e5-ff19-40b6-b945-44dd6882a78c,12:57.3,994,3v1xeZNOZtkRCiHkbLy6vg,682,-786,agree,NoCurbRamp
43bf89e5-ff19-40b6-b945-44dd6882a78c,13:51.8,420,qTqy8ApuwdqFJLM39Tpohw,2489,-596,disagree,SurfaceProblem
43bf89e5-ff19-40b6-b945-44dd6882a78c,13:56.6,1058,oqP7byVfpym5eotQ9U4fdA,4741,-478,disagree,SurfaceProblem
87833d72-b357-4e2c-81cd-23f58ff04c59,49:54.0,1314,VNQoX0jKHUnS-3q2WUrRYA,7903,-358,agree,Obstacle
87833d72-b357-4e2c-81cd-23f58ff04c59,50:32.0,388,idYCvlxAe29SD5bymWo-7w,252,-375,agree,CurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,51:36.5,246,iXYGtES5ujggzEp38_EJYg,11083,-353,agree,NoCurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,52:04.2,1539,upKzswvqdZ3YTVsC75A_GA,12436,-609,disagree,NoCurbRamp
38d35ebf-2520-470c-af69-f845d892ec95,37:01.0,52,A-eM226LYCgGNB1WLubj8Q,2339,-946,agree,SurfaceProblem
38d35ebf-2520-470c-af69-f845d892ec95,37:27.7,418,NxGqyhjeCbOGEzwvXp_5lg,2166,-507,agree,SurfaceProblem
38d35ebf-2520-470c-af69-f845d892ec95,37:33.0,548,QOj07LM2sJRztq0zpQgdiA,2011,-267,unclear,SurfaceProblem
38d35ebf-2520-470c-af69-f845d892ec95,37:36.4,549,9LEVZRCMnKr72YlnRxmw1g,4634,-440,unclear,SurfaceProblem
38d35ebf-2520-470c-af69-f845d892ec95,37:38.9,283,DF4VBwDNJeFEg80MG6WL-A,4043,-608,agree,SurfaceProblem
38d35ebf-2520-470c-af69-f845d892ec95,37:46.1,647,yniMIVaOvbrF21Hv797hZw,9259,-628,disagree,SurfaceProblem
87833d72-b357-4e2c-81cd-23f58ff04c59,39:40.9,1529,h1R0EBFlKSQd2N4yIFhguQ,78,-662,disagree,NoCurbRamp
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,56:55.0,918,4Czt4q0BsHpIvLTRccKRuQ,9507,-417,agree,Obstacle
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,59:13.8,837,FtVutmNrUKipYvd8o9vcaw,2915,-385,agree,Obstacle
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,59:46.7,884,b_oAXeqgQXNskG-vg5PiVQ,5133,-190,agree,Obstacle
11d5b0ed-4410-427a-b1ba-10b97083d0d7,22:32.6,162,_ThcAfjL-9PVTI2IGWcIkg,5279,-586,agree,NoCurbRamp
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,56:21.3,164,_ThcAfjL-9PVTI2IGWcIkg,5819,-416,disagree,Obstacle
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,58:53.8,94,4gQPTKnVWtTrdCF7HXPANg,9449,-324,disagree,Obstacle
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,59:05.3,947,rmiHQyvoRbz9ozkfMWjdKA,11419,-231,agree,Obstacle
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,59:33.0,61,dd3XXVb8eaIf5FcUAMqySg,10095,-775,disagree,Obstacle
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,02:25.7,1806,B3bw7uMP9XPZKN3cLNWtTw,5531,-345,agree,CurbRamp
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,57:32.0,1159,Y36NiAizeHOC5aoF-yLfZg,13230,-524,disagree,Obstacle
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,02:07.5,994,3v1xeZNOZtkRCiHkbLy6vg,682,-786,agree,NoCurbRamp
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,58:45.3,914,4Czt4q0BsHpIvLTRccKRuQ,934,-300,disagree,Obstacle
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,59:10.8,24,bV4C_Q1VLnHuAnCl0C5n6g,70,-640,agree,Obstacle
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,59:42.5,1549,F-6b8FBDGwLu2JxCGig_RA,1190,-279,disagree,Obstacle
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,59:03.3,1312,phssnN9IGJPhjw6xKvvz-g,1077,-432,agree,Obstacle
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,00:51.8,1015,WaQLAHgltK-hu7bF0T8yJg,4913,-732,disagree,SurfaceProblem
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,57:14.4,382,idYCvlxAe29SD5bymWo-7w,6301,-1042,agree,Obstacle
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,58:37.5,1314,VNQoX0jKHUnS-3q2WUrRYA,7903,-358,unclear,Obstacle
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,59:25.2,1270,TPiXHk8dVgutcaMITp39kQ,5696,-757,disagree,Obstacle
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,00:25.8,52,A-eM226LYCgGNB1WLubj8Q,2339,-946,agree,SurfaceProblem
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,56:09.7,984,OOKrJTBWOBrGyv-rlK5HvA,2350,-310,agree,Obstacle
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,57:24.5,750,Kdy17T0hvCa_9qpAJYHLjg,7149,-817,unclear,Obstacle
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,58:39.5,1794,hDnmhdxjioVmAw7opmGksQ,159,-265,agree,Obstacle
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,59:26.9,469,6WbY_F4cHQF3KGel39vcQw,6991,-536,agree,Obstacle
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,01:57.0,1090,xknXWuoxVvX58NGN6sJ2vQ,361,-326,agree,NoCurbRamp
11d5b0ed-4410-427a-b1ba-10b97083d0d7,22:23.9,246,iXYGtES5ujggzEp38_EJYg,11083,-353,agree,NoCurbRamp
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,28:34.1,983,ymHnUjaNEL8C6LPjRJ_wVw,5553,-693,agree,NoCurbRamp
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,28:53.9,1277,LsO4IQZWo6v_SB8MIg4QpQ,7141,-464,agree,NoCurbRamp
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,29:45.5,1521,205wWrVrhCNrwIXS-jwFzA,9900,-514,agree,CurbRamp
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,29:46.3,88,TnANORuEWpEMc44k-EpN1Q,12989,-678,agree,CurbRamp
49b43550-01f1-44ac-8054-8e3236596d0f,09:43.0,750,Kdy17T0hvCa_9qpAJYHLjg,7149,-817,agree,Obstacle
49b43550-01f1-44ac-8054-8e3236596d0f,11:31.3,83,53PJ9NuERcvfRvPwoRIkUQ,741,-290,agree,CurbRamp
49b43550-01f1-44ac-8054-8e3236596d0f,12:17.0,870,gtZURGpFLF06wq2toy_gBg,3533,-318,agree,Obstacle
712ffe38-3300-49da-bc0e-402e5e5197fb,12:35.4,1431,fG8IfgmxxrrbToWxg1L50Q,13036,-63,unclear,Obstacle
49b43550-01f1-44ac-8054-8e3236596d0f,12:25.5,1003,S8AayapUV3yoGfr3yAJArQ,11140,-490,agree,Obstacle
712ffe38-3300-49da-bc0e-402e5e5197fb,12:39.3,24,bV4C_Q1VLnHuAnCl0C5n6g,70,-640,agree,Obstacle
712ffe38-3300-49da-bc0e-402e5e5197fb,13:14.9,1312,phssnN9IGJPhjw6xKvvz-g,1077,-432,agree,Obstacle
5d29bea8-fdb1-4cf2-8174-850eb712f7dc,14:34.6,1806,B3bw7uMP9XPZKN3cLNWtTw,5531,-345,agree,CurbRamp
5d29bea8-fdb1-4cf2-8174-850eb712f7dc,17:22.1,677,AqwNzjEXzE0LhxIln801Gg,813,-650,agree,NoCurbRamp
9ba59a51-c55e-4778-8e95-e8877419ce8a,48:35.2,275,92ZZ-oToFsK3Zq25TIkzpw,12293,-544,agree,CurbRamp
9ba59a51-c55e-4778-8e95-e8877419ce8a,48:39.3,267,HsgeyvychgYBpMjEW1wA9w,11560,-486,agree,CurbRamp
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,32:32.0,1059,aRutmcv8nbLAJDyi35hv0g,11127,-161,agree,SurfaceProblem
49b43550-01f1-44ac-8054-8e3236596d0f,09:29.0,395,hxvyzDJJpysNtJUSqylkmA,8186,-1193,agree,Obstacle
49b43550-01f1-44ac-8054-8e3236596d0f,09:49.9,1937,QbqNp0VUD-XAZ5j7qxbACA,1731,-733,agree,Obstacle
49b43550-01f1-44ac-8054-8e3236596d0f,10:47.5,562,EhTLRzg6TtmIoY7RehxgpQ,5881,-742,unclear,SurfaceProblem
49b43550-01f1-44ac-8054-8e3236596d0f,10:49.5,478,TO5jBZFHuSSzK6p1NnXgJQ,9177,-543,agree,SurfaceProblem
49b43550-01f1-44ac-8054-8e3236596d0f,11:05.6,846,wLqtOvq4KZVoLhbwJc-nQg,4991,-514,disagree,SurfaceProblem
5d29bea8-fdb1-4cf2-8174-850eb712f7dc,11:07.5,108,Ebfc5SEgnQhFobNGWu6PWg,11472,-662,agree,NoCurbRamp
5d29bea8-fdb1-4cf2-8174-850eb712f7dc,11:14.4,1834,JZRKM5-Fqxc4u1VDHhRRKQ,10534,-1105,agree,NoCurbRamp
49b43550-01f1-44ac-8054-8e3236596d0f,11:33.5,1845,cw-0K7uRflKtVfwHFhUj-w,1041,-612,agree,CurbRamp
5d29bea8-fdb1-4cf2-8174-850eb712f7dc,11:48.7,1090,xknXWuoxVvX58NGN6sJ2vQ,361,-326,unclear,NoCurbRamp
49b43550-01f1-44ac-8054-8e3236596d0f,12:15.2,1324,bR6oV1AfV5_ZgG9qxk7sJg,12685,-100,agree,Obstacle
49b43550-01f1-44ac-8054-8e3236596d0f,12:18.2,986,BnNslKXkN6VExflPOKJ8jw,1864,-257,agree,Obstacle
49b43550-01f1-44ac-8054-8e3236596d0f,12:22.4,2097,UUiDDc1b4CUITVCmY2uTlQ,12584,-340,disagree,Obstacle
49b43550-01f1-44ac-8054-8e3236596d0f,12:32.8,1156,Y36NiAizeHOC5aoF-yLfZg,1234,-606,unclear,Obstacle
49b43550-01f1-44ac-8054-8e3236596d0f,12:46.4,88,TnANORuEWpEMc44k-EpN1Q,12989,-678,agree,CurbRamp
49b43550-01f1-44ac-8054-8e3236596d0f,13:25.4,259,yVu1RX2Ri4CQa2dpYDoxAA,2307,-280,agree,NoCurbRamp
9ba59a51-c55e-4778-8e95-e8877419ce8a,48:42.7,746,xH_1fDXe4FXo-Q9QP8UZ-A,11651,-490,agree,CurbRamp
5fd747f7-8519-4440-a264-7c1cd6ec9fdb,32:33.8,562,EhTLRzg6TtmIoY7RehxgpQ,5881,-742,agree,SurfaceProblem
49b43550-01f1-44ac-8054-8e3236596d0f,11:28.3,396,hxvyzDJJpysNtJUSqylkmA,4149,-581,agree,CurbRamp
49b43550-01f1-44ac-8054-8e3236596d0f,12:49.7,1411,f5T7Pi29NMjIZLwx0g-uCA,7217,-360,agree,CurbRamp
712ffe38-3300-49da-bc0e-402e5e5197fb,13:20.7,1549,F-6b8FBDGwLu2JxCGig_RA,1190,-279,disagree,Obstacle
49b43550-01f1-44ac-8054-8e3236596d0f,13:21.8,116,fILqT3EWJ_ZpezDigHJ-Aw,1644,-183,unclear,NoCurbRamp
712ffe38-3300-49da-bc0e-402e5e5197fb,14:07.4,534,7cwGTyrtV6yKUtHO6TmUew,1797,-671,agree,NoCurbRamp
5d29bea8-fdb1-4cf2-8174-850eb712f7dc,15:51.0,533,7cwGTyrtV6yKUtHO6TmUew,12056,-797,agree,NoCurbRamp
712ffe38-3300-49da-bc0e-402e5e5197fb,15:40.0,797,C_VI7Urkz6UMbfog3Eo5vA,3954,-335,agree,NoCurbRamp
49b43550-01f1-44ac-8054-8e3236596d0f,09:37.8,1482,lnqOidrfYokO7MFMI2c3iA,10925,-426,agree,Obstacle
49b43550-01f1-44ac-8054-8e3236596d0f,09:52.6,1946,ygjyGcyTFoqeYILY2wpOxw,9224,-622,agree,Obstacle
49b43550-01f1-44ac-8054-8e3236596d0f,09:54.3,430,SyBRKwoEe9GPdCDLFUtSGg,1993,-294,agree,Obstacle
49b43550-01f1-44ac-8054-8e3236596d0f,10:29.5,1770,B-CCtTTZizIGI6qXiRp9xA,173,-569,agree,CurbRamp
49b43550-01f1-44ac-8054-8e3236596d0f,11:12.7,857,brmET-k8-7Wc7c6EpWEc1w,4967,-528,unclear,SurfaceProblem
49b43550-01f1-44ac-8054-8e3236596d0f,12:40.5,1980,eyktT1fL6ymP6jOXXa9_0Q,10691,-309,agree,Obstacle
49b43550-01f1-44ac-8054-8e3236596d0f,12:34.6,148,b0eOV36e75GdxsTJKxhJzw,5509,-420,agree,Obstacle
712ffe38-3300-49da-bc0e-402e5e5197fb,12:50.0,749,Kdy17T0hvCa_9qpAJYHLjg,8040,-1205,agree,Obstacle
712ffe38-3300-49da-bc0e-402e5e5197fb,13:11.7,799,C_VI7Urkz6UMbfog3Eo5vA,4474,-248,agree,Obstacle
712ffe38-3300-49da-bc0e-402e5e5197fb,14:10.8,968,9fH2BUlIT2h03laVn46y0w,8609,-403,agree,NoCurbRamp
5d29bea8-fdb1-4cf2-8174-850eb712f7dc,17:46.9,1845,cw-0K7uRflKtVfwHFhUj-w,1041,-612,agree,CurbRamp
49b43550-01f1-44ac-8054-8e3236596d0f,4/15/2019 12:11,682,h23DpudAUQLh6JtsZcPseg,11091,-857,unclear,SurfaceProblem
49b43550-01f1-44ac-8054-8e3236596d0f,11:15.9,652,nZMTzQsf8Yhsb8Dd9yBwHw,2104,-734,agree,SurfaceProblem
49b43550-01f1-44ac-8054-8e3236596d0f,11:56.3,761,VFCm87uDgQGl_dGyUwniWA,6776,-715,agree,CurbRamp
5d29bea8-fdb1-4cf2-8174-850eb712f7dc,12:02.3,62,ENwChk0mv975oT08FxdQGQ,1974,-402,agree,NoCurbRamp
5d29bea8-fdb1-4cf2-8174-850eb712f7dc,12:04.6,534,7cwGTyrtV6yKUtHO6TmUew,1797,-671,agree,NoCurbRamp
49b43550-01f1-44ac-8054-8e3236596d0f,12:38.8,1166,9YkUNV9uwruMBz5p5HIHAA,8643,-133,unclear,Obstacle
49b43550-01f1-44ac-8054-8e3236596d0f,12:24.3,889,b_oAXeqgQXNskG-vg5PiVQ,11607,-248,agree,Obstacle
712ffe38-3300-49da-bc0e-402e5e5197fb,12:46.4,430,SyBRKwoEe9GPdCDLFUtSGg,1993,-294,agree,Obstacle
712ffe38-3300-49da-bc0e-402e5e5197fb,13:06.9,422,3zcrhqVZmXigArxxbhf3Xg,5017,-593,agree,Obstacle
49b43550-01f1-44ac-8054-8e3236596d0f,13:33.0,1090,xknXWuoxVvX58NGN6sJ2vQ,361,-326,agree,NoCurbRamp
712ffe38-3300-49da-bc0e-402e5e5197fb,14:45.0,501,vab8Pdz_crutOLFqS9r9Ew,8131,-447,disagree,NoCurbRamp
5d29bea8-fdb1-4cf2-8174-850eb712f7dc,17:44.6,1451,-3U8A-IJ0SPGQd379GCfMA,8498,-466,agree,CurbRamp
5d29bea8-fdb1-4cf2-8174-850eb712f7dc,17:29.8,372,cmucC73cw4gRsuMaUi4rrg,9186,-424,agree,NoCurbRamp
712ffe38-3300-49da-bc0e-402e5e5197fb,15:36.1,2024,0my798DgHz0J4dH1hrJhVQ,5539,-606,agree,NoCurbRamp
49b43550-01f1-44ac-8054-8e3236596d0f,29:37.1,647,yniMIVaOvbrF21Hv797hZw,9259,-628,unclear,SurfaceProblem
49b43550-01f1-44ac-8054-8e3236596d0f,29:44.1,821,CPSqT7H0cQ1PpUs3PRt0kQ,2407,-629,unclear,SurfaceProblem
49b43550-01f1-44ac-8054-8e3236596d0f,29:46.3,515,30wSSwpQyfXG91DmzPtzXw,3472,-777,disagree,SurfaceProblem
49b43550-01f1-44ac-8054-8e3236596d0f,29:52.0,420,qTqy8ApuwdqFJLM39Tpohw,2489,-596,agree,SurfaceProblem
40f565ec-bd22-47e7-9c4d-9fb9236ff1a3,40:17.6,534,7cwGTyrtV6yKUtHO6TmUew,1797,-671,agree,NoCurbRamp
40f565ec-bd22-47e7-9c4d-9fb9236ff1a3,40:27.0,474,6WbY_F4cHQF3KGel39vcQw,7272,-720,agree,NoCurbRamp
40f565ec-bd22-47e7-9c4d-9fb9236ff1a3,40:31.9,252,V67Nf7PIpKcBCiF0WyaVPQ,902,-584,agree,NoCurbRamp
40f565ec-bd22-47e7-9c4d-9fb9236ff1a3,40:38.1,246,iXYGtES5ujggzEp38_EJYg,11083,-353,agree,NoCurbRamp
40f565ec-bd22-47e7-9c4d-9fb9236ff1a3,42:14.4,1946,ygjyGcyTFoqeYILY2wpOxw,9224,-622,disagree,Obstacle
40f565ec-bd22-47e7-9c4d-9fb9236ff1a3,42:26.5,1429,fG8IfgmxxrrbToWxg1L50Q,12756,-19,unclear,Obstacle
40f565ec-bd22-47e7-9c4d-9fb9236ff1a3,42:39.1,383,idYCvlxAe29SD5bymWo-7w,5603,-1027,unclear,Obstacle
