2019-04-23 13:46:20.606-07,rmiHQyvoRbz9ozkfMWjdKA,11419,-231,Obstacle
2019-04-23 13:47:44.101-07,Y36NiAizeHOC5aoF-yLfZg,7286,-599,Obstacle
2019-04-23 14:26:27.625-07,YAZ7bJX-58uxzKbBW5o7yA,11987,-417,Obstacle
2019-04-23 14:26:26.136-07,ZWhFu6Jd25gnr5E9NsGpog,2233,-360,NoCurbRamp
2019-04-23 11:57:40.716-07,bvvIMKzrQ_risKAzWEzzSg,740,-347,Obstacle
2019-04-23 14:55:11.953-07,lnrmmBsoS8oR4MbJgD0qqA,12878,-145,CurbRamp
2019-04-23 14:55:14.669-07,RsHQr0XpwXlckxD9R4QbVw,1869,-252,CurbRamp
2019-04-23 14:55:54.887-07,q9_3YA8GEGvv2lm2u6ldSw,6115,-262,NoCurbRamp
2019-04-23 14:56:12.086-07,JZRKM5-Fqxc4u1VDHhRRKQ,10534,-1105,NoCurbRamp
2019-04-23 14:56:07.297-07,iXYGtES5ujggzEp38_EJYg,11083,-353,NoCurbRamp
2019-04-23 15:00:34.838-07,qsfC_369GflaoLpmjRUUhw,3897,-617,NoCurbRamp
2019-04-23 14:56:46.571-07,xiRHlHFNbWSOMJF_t_8iYg,545,-908,NoCurbRamp
2019-04-23 14:57:52.227-07,ALA9Q-F1OTzGVtgPsTJkPw,1103,-226,Obstacle
2019-04-23 14:57:55.004-07,rmiHQyvoRbz9ozkfMWjdKA,11419,-231,Obstacle
2019-04-23 15:00:57.183-07,jCAimau0IoExc3RWWzR1Cw,5371,-1853,NoCurbRamp
2019-04-23 14:57:39.523-07,kzs_NlQbFCxCkcuafyNk8g,8940,-499,Obstacle
2019-04-23 15:26:26.276-07,hSaydddWmJSsxHfbjf5a5w,12232,-530,NoCurbRamp
2019-04-23 16:01:53.078-07,EhTLRzg6TtmIoY7RehxgpQ,5881,-742,SurfaceProblem
2019-04-23 16:02:29.997-07,3zcrhqVZmXigArxxbhf3Xg,5017,-593,Obstacle
2019-04-23 16:02:38.581-07,EWazcRXx4rxAJN-uqRdT1g,12123,-403,Obstacle
2019-04-23 16:03:10.97-07,VFCm87uDgQGl_dGyUwniWA,6776,-715,CurbRamp
2019-04-23 16:04:40.941-07,7MUGzvisqGPhkgU93ieBVA,12029,-227,Obstacle
2019-04-23 16:04:56.278-07,oTojcOLTvAojggMKbp3aVA,10336,-82,Obstacle
2019-04-23 16:08:20.389-07,yniMIVaOvbrF21Hv797hZw,9259,-628,SurfaceProblem
2019-04-23 16:22:39.357-07,4gQPTKnVWtTrdCF7HXPANg,9449,-324,Obstacle
2019-04-23 16:04:42.738-07,FV8qUKIW0My0Nfe2k4459A,9056,-219,Obstacle
2019-04-23 16:04:48.399-07,OVsco44pdHmX1p5xO2bR6w,961,-267,Obstacle
2019-04-23 16:06:34.902-07,dTz4WUjV2cN8CdlrYRIljQ,5713,-352,SurfaceProblem
2019-04-23 16:08:28.965-07,cPj5Uu3gNiXStiUh0Q5c-Q,7921,-351,SurfaceProblem
2019-04-23 16:13:08.915-07,b_oAXeqgQXNskG-vg5PiVQ,5133,-190,Obstacle
2019-04-23 16:45:29.487-07,y3Y2-dz1rtZpCqH0W-Odyw,4762,-526,Obstacle
2019-04-23 16:04:13.237-07,uEMzLmZJ2lQ1eQqMErqZNg,13058,-557,NoCurbRamp
2019-04-23 16:04:45.487-07,0no78auheYicGhsVYTPnhw,2027,-685,Obstacle
2019-04-23 16:08:06.387-07,HQQIEIvmbK3eMnaniGnH-A,13155,-371,SurfaceProblem
2019-04-23 16:04:01.521-07,TbnddpqaS4yDkFgxrQEK5Q,9081,-471,NoCurbRamp
2019-04-23 16:08:51.412-07,Z9sP3iG-1fv5NhfA-wF8ww,2451,-245,CurbRamp
2019-04-23 16:12:24.028-07,K3mMEOdiokYVBJgj2gT0_w,5093,-1436,NoCurbRamp
2019-04-23 16:12:37.446-07,dd2exQVRvH26Z-U9btR-tQ,10640,-725,NoCurbRamp
2019-04-23 16:14:27.996-07,NZbej0i0iMLSzH_riS0qTA,11051,-388,CurbRamp
2019-04-23 16:15:15.615-07,LGczC3RgGOtesMlV06oW0Q,11796,-854,NoCurbRamp
2019-04-23 16:23:45.498-07,tKPNvJGmw46eHvODFhtFbQ,2313,-430,CurbRamp
2019-04-23 16:27:09.766-07,U-aA9ZXvFpX_IZLwNb-VRQ,10543,-659,CurbRamp
2019-04-23 16:24:30.644-07,xknXWuoxVvX58NGN6sJ2vQ,361,-326,NoCurbRamp
2019-04-23 16:25:31.684-07,_qJ3EVMeORd6NuQeb2yDCg,13207,-935,CurbRamp
2019-04-23 16:26:30.983-07,3LiW0bdUiOQ8WLu38s2OEw,6611,-1135,CurbRamp
2019-04-23 17:24:41.836-07,pX8k1JNtPHn6ApSLt0WG-A,9908,-598,SurfaceProblem
2019-04-23 17:25:00.363-07,IFNOhPDdL1TzZihIu1B0Xw,10387,-735,SurfaceProblem
2019-04-23 17:25:38.462-07,1ra26Y1B3BEYLYk4HpzdVA,8593,-110,Obstacle
2019-04-23 17:25:46.279-07,xjFbY9o7maOIw6WWqGPb3g,4835,-561,SurfaceProblem
2019-04-23 17:26:49.209-07,YAZ7bJX-58uxzKbBW5o7yA,11987,-417,Obstacle
2019-04-23 17:28:30.424-07,1eePVoxBHty00iRN3_k72g,2195,-787,SurfaceProblem
2019-04-23 17:30:35.502-07,tfxED4KFFkKplmBN398ZFg,11449,-376,CurbRamp
2019-04-23 17:36:02.438-07,TAXvIxk32jZs4m7rDQB6sw,6114,-126,SurfaceProblem
2019-04-23 17:26:42.098-07,PzKLPRWBFuASHjalf9__Sw,6386,-374,Obstacle
2019-04-23 17:27:14.23-07,5be-MdtenshYZg_gpv4QNg,7219,-322,CurbRamp
2019-04-23 17:27:42.626-07,ytKx1ypO9LO1nKPI5N59MA,6911,-937,NoCurbRamp
2019-04-23 17:27:50.409-07,ZWhFu6Jd25gnr5E9NsGpog,2233,-360,NoCurbRamp
2019-04-23 17:28:29.474-07,1eePVoxBHty00iRN3_k72g,2195,-787,SurfaceProblem
2019-04-23 17:34:21.86-07,H_MWJQ7cpL7DMPDibkkzqw,7769,-619,SurfaceProblem
2019-04-23 17:36:01.57-07,L-9t7rLv0h7iYPQP9wiM8w,8494,-746,SurfaceProblem
2019-04-23 17:26:20.774-07,cmucC73cw4gRsuMaUi4rrg,9186,-424,NoCurbRamp
2019-04-23 17:28:14.252-07,XQYW0DFkeikkZ0-m8EXQbA,6981,-318,CurbRamp
2019-04-23 17:28:25.392-07,EX0bmrh4-6AyAwmOHoEjyA,12752,-773,SurfaceProblem
2019-04-23 17:30:15.525-07,Afagbhhep09pDuGH7hH0Ig,5143,-1073,CurbRamp
2019-04-23 17:30:32.461-07,yR51O4ESGrxvZxlaO6bi7A,4442,-165,CurbRamp
2019-04-23 17:31:34.192-07,erQFcbOWEsfSsqza0QubkA,11806,-490,SurfaceProblem
2019-04-23 17:32:16.858-07,aXhwjljdbGz-Pm_GkXnk6A,4694,-352,SurfaceProblem
2019-04-23 17:37:36.426-07,9YkUNV9uwruMBz5p5HIHAA,8643,-133,Obstacle
2019-04-23 17:26:44.006-07,yENbQZYlg8_gkwRsafZnXA,12027,-874,Obstacle
2019-04-23 17:27:06.008-07,ybRw1WyjrsC9IqBMKl6a4A,7325,-460,CurbRamp
2019-04-23 17:27:23.713-07,YA0PXYFdpLl93NCVBvJd0w,6634,-419,CurbRamp
2019-04-23 17:30:14.675-07,NTxx6KS8hoauz6LyhPNT-g,8029,-347,CurbRamp
2019-04-23 17:30:21.807-07,pWfbz2UIJDo0eI2gYgtChg,1366,-344,CurbRamp
2019-04-23 17:31:33.231-07,erQFcbOWEsfSsqza0QubkA,11806,-490,SurfaceProblem
2019-04-23 17:31:37.35-07,erQFcbOWEsfSsqza0QubkA,11806,-490,SurfaceProblem
2019-04-23 17:32:24.525-07,cPj5Uu3gNiXStiUh0Q5c-Q,7921,-351,SurfaceProblem
2019-04-23 17:34:57.459-07,lN36mH7jt-ksHznZyegv_g,1879,-368,Obstacle
2019-04-23 17:35:34.472-07,7MUGzvisqGPhkgU93ieBVA,12029,-227,Obstacle
2019-04-23 17:37:14.36-07,VWa0zg4Hiyt3wpTnm9zJOA,5676,-347,SurfaceProblem
2019-04-23 17:27:06.945-07,e2igEVzzOCT_3c4Y0HdtJw,871,-1575,CurbRamp
2019-04-23 17:34:20.863-07,qTqy8ApuwdqFJLM39Tpohw,2489,-596,SurfaceProblem
2019-04-23 17:34:56.603-07,4rjkXMHmydAqD2G4eqYNYg,1544,-552,Obstacle
2019-04-23 17:37:15.237-07,JKl0dvQHWiZfxdx-kVcp_w,8750,-1113,SurfaceProblem
2019-04-23 17:28:10.04-07,XQYW0DFkeikkZ0-m8EXQbA,6981,-318,CurbRamp
2019-04-23 17:30:20.982-07,-3U8A-IJ0SPGQd379GCfMA,6411,-716,CurbRamp
2019-04-23 17:31:36.538-07,erQFcbOWEsfSsqza0QubkA,11806,-490,SurfaceProblem
2019-04-23 17:34:19.277-07,RuCFS7Zkg9pqvKOS1KYC9A,3259,-1596,SurfaceProblem
2019-04-23 17:35:32.635-07,C_VI7Urkz6UMbfog3Eo5vA,4474,-248,Obstacle
2019-04-23 18:53:07.18-07,aadrbFNNzcC8tWMwbXlaKA,12884,-349,Obstacle
2019-04-23 18:55:13.028-07,bqo8EPRqfyB_JuSxnoinLw,13007,-381,CurbRamp
2019-04-23 19:01:54.703-07,XQYW0DFkeikkZ0-m8EXQbA,6981,-318,CurbRamp
2019-04-23 18:57:27.266-07,3ZqzG78yCvMxWjtsbS4sUA,3356,-459,Obstacle
2019-04-23 19:05:07.405-07,C_VI7Urkz6UMbfog3Eo5vA,3954,-335,NoCurbRamp
2019-04-23 19:03:07.422-07,RnEQ3UOD017A6JwgCVGxxA,1877,-593,Obstacle
2019-04-23 19:05:15.755-07,7cwGTyrtV6yKUtHO6TmUew,1797,-671,NoCurbRamp
2019-04-23 19:06:12.428-07,7MUGzvisqGPhkgU93ieBVA,12029,-227,Obstacle
2019-04-23 19:00:39.144-07,PAYp-c9220Jhw-McgD9mNg,12782,-541,Obstacle
2019-04-23 19:04:15.364-07,SzUNzkpyoigCgXD0knFj7Q,4751,-539,SurfaceProblem
2019-04-24 05:50:49.431-07,AqwNzjEXzE0LhxIln801Gg,973,-498,SurfaceProblem
2019-04-24 05:51:19.563-07,hiB-6nur86GL7noV8FBQ7A,4714,-612,CurbRamp
2019-04-24 05:51:57.167-07,2pkTHv95jyfFvKVwk1bYqA,2797,-404,SurfaceProblem
2019-04-24 05:54:15.894-07,395zO8Azf-AAnue2Cga97w,10853,-476,Obstacle
2019-04-24 05:55:53.041-07,lO6AMvS9-cBy5JuBM4SMEw,3486,-351,SurfaceProblem
2019-04-24 05:56:33.561-07,g3I51iAXRxPxXdU3HFYwWw,4380,-314,SurfaceProblem
2019-04-24 05:58:26.691-07,HFAbGgx9GT1KnP3HPlketg,4373,-575,CurbRamp
2019-04-24 09:30:36.235-07,Whh-i29-f5lu3zY19CiygQ,610,-521,CurbRamp
2019-04-24 09:31:22.079-07,OOKrJTBWOBrGyv-rlK5HvA,2350,-310,Obstacle
2019-04-24 09:31:55.944-07,c35T8ITzC95E4D1R2x43gA,12842,-904,NoCurbRamp
2019-04-24 09:31:56.919-07,vmbTc-6wsYazrjywh5xnUw,1582,-873,NoCurbRamp
2019-04-24 11:04:45.321-07,B0pGWoJv2Ree5Erm-sVRRg,7904,-427,Obstacle
2019-04-24 11:06:24.336-07,8ejO_cSMwXwh0Q8ki0nfSQ,9737,-334,SurfaceProblem
2019-04-24 11:16:22.438-07,xi0W2WAEYPxssNlFqWvJLQ,2644,-343,NoCurbRamp
2019-04-24 11:17:18.095-07,WEUDr7EXfm12sFX5GuLMsQ,11701,-830,Obstacle
2019-04-24 11:12:24.04-07,D8bz3n8ehAvHsAB3rUDgXg,1377,-474,NoCurbRamp
2019-04-24 11:14:44.287-07,fmMub6D899aDUy-lqFWVDA,12477,-535,Obstacle
2019-04-24 11:17:33.261-07,KNqpqoiAo51zDgLJZGXmqg,12746,-388,Obstacle
2019-04-24 13:37:17.25-07,uFBxTCNnX1ti9TTJ7nTMYA,7563,-465,CurbRamp
2019-04-24 13:39:43.948-07,2BIF1kPQy6o7zHX7QelIoQ,1016,-600,NoCurbRamp
2019-04-24 13:40:09.112-07,QXNaClHD40qz9Su3xD5a-g,2494,-643,NoCurbRamp
2019-04-24 13:40:21.116-07,KCe4bSr7VfB-KnwE2M_x0g,12382,-397,Obstacle
2019-04-24 13:40:26.939-07,3ZqzG78yCvMxWjtsbS4sUA,3356,-459,Obstacle
2019-04-24 13:40:39.795-07,W8_emPaPRqM87VAUNvL9KQ,9076,-448,Obstacle
2019-04-24 13:42:51.733-07,XrMxPrpfJriCQuO6oqKnkQ,385,-605,SurfaceProblem
2019-04-24 13:44:42.715-07,tHaeiW4iQaaeTM4gFFqLKw,2223,-207,Obstacle
2019-04-24 13:42:15.066-07,dKC7lxGxB8MNWKOrDOpZsQ,10448,-1005,SurfaceProblem
2019-04-24 13:41:12.443-07,wiW8PBT09OyhaBosI5vw6A,12382,-287,CurbRamp
2019-04-24 13:55:29.908-07,lnqOidrfYokO7MFMI2c3iA,10925,-426,Obstacle
2019-04-24 13:41:56.074-07,lk95zcW0edw2sZCB1rMPTA,12123,-498,CurbRamp
2019-04-24 13:42:27.218-07,yR51O4ESGrxvZxlaO6bi7A,2425,-139,SurfaceProblem
2019-04-24 13:42:28.676-07,HQQIEIvmbK3eMnaniGnH-A,13155,-371,SurfaceProblem
2019-04-24 20:36:47.934-07,Zbj2Q0-FqWdB2FFKo5KjIg,46,-472,NoCurbRamp
2019-04-24 20:36:53.727-07,ikWTApL5ToMFyFpLTFAGyA,3822,-988,NoCurbRamp
2019-04-24 20:37:01.421-07,vgWIpyO2xEL8ceVKK8u4QA,8247,-448,NoCurbRamp
2019-04-24 20:56:06.562-07,672kryCOVs3sjKG72TYR3g,11477,-229,NoCurbRamp
2019-04-24 20:56:11.69-07,uEMzLmZJ2lQ1eQqMErqZNg,13058,-557,NoCurbRamp
2019-04-24 20:56:13.222-07,bc9IT4A265Kho7QQ5yDudA,4549,-646,NoCurbRamp
2019-04-24 22:25:01.999-07,Jr69Zxnq1K5tYzT2BANr9A,7479,-901,CurbRamp
2019-04-24 22:25:48.111-07,7ujsI1IaeN3Z-zrg4HUQHw,5447,-513,SurfaceProblem
2019-04-24 22:26:18.368-07,cBz_ucQ0KxBQwLoPIsAmoA,3906,-750,SurfaceProblem
2019-04-24 22:26:42.014-07,GFsVYUuwTTskt9Q-4MBDhw,8855,-203,NoCurbRamp
2019-04-24 23:29:24.471-07,4gQPTKnVWtTrdCF7HXPANg,9449,-324,Obstacle
2019-04-24 23:30:30.716-07,3jo9effBj2LY8YhhN-cM1g,7906,-722,CurbRamp
2019-04-24 23:30:29.508-07,tU9oNXfiGxB3KWGItQ6Hpw,12410,-678,CurbRamp
2019-04-24 23:32:23.236-07,yVu1RX2Ri4CQa2dpYDoxAA,2307,-280,NoCurbRamp
2019-04-24 23:32:22.276-07,K3mMEOdiokYVBJgj2gT0_w,5093,-1436,NoCurbRamp
2019-04-25 14:17:32.046-07,4Czt4q0BsHpIvLTRccKRuQ,1715,-301,CurbRamp
2019-04-25 14:17:54.217-07,3zcrhqVZmXigArxxbhf3Xg,5017,-593,Obstacle
2019-04-25 14:19:05.856-07,uLCrWTPpxr9o-8QTlYD2eg,1952,-332,NoCurbRamp
2019-04-25 14:40:47.172-07,Z3MnQ2asBUVIrlrUotQU5A,2058,-375,Obstacle
2019-04-25 14:39:18.823-07,83L-ocDuy12i5LhZVr7s2w,11296,-448,SurfaceProblem
2019-04-25 16:42:11.195-07,e2igEVzzOCT_3c4Y0HdtJw,871,-1575,CurbRamp
2019-04-25 16:44:33.214-07,KfoIn9nzoHmQ9FkDV5vSFQ,9601,-54,Obstacle
2019-04-25 16:45:57.551-07,oMmUH79a5tvqGtKX1tOuFA,11575,-761,NoCurbRamp
2019-04-25 18:39:35.279-07,lRgfJFlShJ3XJ5cyHwJhBg,10432,-439,SurfaceProblem
2019-04-25 18:39:46.048-07,9Ec-rByR7q90916QMnrZjw,3007,-1108,SurfaceProblem
2019-04-25 18:43:42.823-07,LcHHGFemEOr-NGieevZOUQ,2944,-511,CurbRamp
2019-04-25 20:12:57.4-07,6W7dBF834dmvX_LSmrroAA,4047,-1033,CurbRamp
2019-04-25 20:13:32.368-07,ZU7DG-hNFQzV1G3zB23GCw,8916,-733,Obstacle
2019-04-25 20:13:39.615-07,Wo48_aT9oB8iT_kLiRKPyw,13244,-296,Obstacle
2019-04-25 20:13:42.061-07,oPo2q48vsOlyOo81VBgceg,2953,-592,Obstacle
2019-04-25 20:14:01.363-07,Hv-KKQ-fI0_77q93tnmQIA,9418,-1661,CurbRamp
2019-04-25 20:14:03.033-07,xFIzQk7txG3DXudeCF4aRQ,7470,-379,CurbRamp
2019-04-25 20:14:07.905-07,LUc-zNs7mO2ahq797oH-zQ,2710,-542,CurbRamp
2019-04-25 20:16:33.664-07,KXyIPjMdJ86YsEGpkg3nBw,3638,-1426,CurbRamp
2019-04-25 20:16:38.828-07,DKdUdIkfVpD28TAj0MMmww,9273,-214,CurbRamp
2019-04-25 20:16:49.422-07,RzaKd9b0PafelNebCgkueQ,5072,-447,Obstacle
2019-04-25 20:16:37.63-07,YAZ7bJX-58uxzKbBW5o7yA,11987,-417,Obstacle
2019-04-25 20:34:01.145-07,5YolgRRQH8DRoBBI8dF7tw,2379,-269,CurbRamp
2019-04-25 20:43:01.899-07,gKPhEPYEz--NHq41TkNXIQ,2916,-541,SurfaceProblem
2019-04-25 20:45:10.149-07,harr10Xm1B_Zuh0B3jfCDg,1371,-297,NoCurbRamp
2019-04-25 21:06:19.268-07,vplluXNegJ023LVA-ZWITA,2628,-753,NoCurbRamp
2019-04-25 20:17:50.431-07,yR51O4ESGrxvZxlaO6bi7A,4442,-165,CurbRamp
2019-04-25 20:36:32.352-07,erQFcbOWEsfSsqza0QubkA,11806,-490,SurfaceProblem
2019-04-25 20:33:25.386-07,C_VI7Urkz6UMbfog3Eo5vA,4474,-248,Obstacle
2019-04-25 20:43:28.655-07,WH5y40fxY27EWWCTk4ZAmQ,7036,-661,SurfaceProblem
2019-04-25 20:44:21.071-07,fz5xclCGUL9z1Oy-o3orFA,10572,-546,CurbRamp
2019-04-25 20:55:40.04-07,wA37Hoixc6uY0Mm221JQgg,10904,-381,CurbRamp
2019-04-25 21:06:52.837-07,FtVutmNrUKipYvd8o9vcaw,2915,-385,Obstacle
2019-04-25 21:53:05.161-07,Uk86fxYrvpWMmbSAf87NkQ,11317,-483,Obstacle
2019-04-25 21:53:24.78-07,McCq6hvNbDuRa-EqiO2Gug,12615,-209,Obstacle
2019-04-25 21:53:46.673-07,LfkYTfwzx5QoSAB-HUaIDw,5841,-1256,CurbRamp
2019-04-26 02:50:31.638-07,9WIhb6G6dAnW8B61xJxgyg,7876,-399,CurbRamp
2019-04-26 02:51:06.055-07,umaM_sBtqwp12QV7sx4mdw,9609,-587,CurbRamp
2019-04-26 02:52:07.148-07,c4gUN-izfp39tFhVGorH7g,10612,-697,CurbRamp
2019-04-26 02:52:09.366-07,L5KzM-t5-wBkBBTVNNSm0A,1116,-461,CurbRamp
2019-04-26 02:52:40.301-07,3cVMk8nTH_hvkIvKz7EG_A,1277,-1117,SurfaceProblem
2019-04-26 02:53:15.526-07,erQFcbOWEsfSsqza0QubkA,11806,-490,SurfaceProblem
2019-04-26 02:53:32.038-07,EhTLRzg6TtmIoY7RehxgpQ,5881,-742,SurfaceProblem
2019-04-26 02:56:24.454-07,NTxx6KS8hoauz6LyhPNT-g,8029,-347,CurbRamp
2019-04-26 02:53:50.787-07,Ak65gAzYa3OJgNEzqWnSEA,1230,-1172,CurbRamp
2019-04-26 02:53:37.19-07,EhTLRzg6TtmIoY7RehxgpQ,5881,-742,SurfaceProblem
2019-04-26 02:57:48.639-07,9xsTtZ1Dbks_V3-EK6yjcg,1393,-279,Obstacle
2019-04-26 02:54:13.856-07,ybRw1WyjrsC9IqBMKl6a4A,7325,-460,CurbRamp
2019-04-26 02:53:30.022-07,u9O252_DbVOio_0u3i-q5Q,6896,-1395,SurfaceProblem
2019-04-26 02:55:20.047-07,jy_q1KqaMXJFBoatblE_Cg,1909,-491,Obstacle
2019-04-26 02:55:58.702-07,fmMub6D899aDUy-lqFWVDA,12477,-535,Obstacle
2019-04-26 02:56:25.566-07,9nhsLqBIpDDkl4V9QCL20g,8325,-368,CurbRamp
2019-04-26 02:58:13.31-07,83L-ocDuy12i5LhZVr7s2w,1812,-624,Obstacle
2019-04-26 02:58:22.822-07,cCrayTbMqZM40aLipINa4g,550,-430,Obstacle
2019-04-26 02:58:26.862-07,cCrayTbMqZM40aLipINa4g,550,-430,Obstacle
2019-04-26 03:00:40.63-07,KNqpqoiAo51zDgLJZGXmqg,12746,-388,Obstacle
2019-04-26 03:00:16.096-07,S8AayapUV3yoGfr3yAJArQ,11140,-490,Obstacle
2019-04-26 03:00:17.96-07,S8AayapUV3yoGfr3yAJArQ,11140,-490,Obstacle
2019-04-26 03:00:29.205-07,fa3bIQfO9uk3FiESLHCeUA,12282,-818,Obstacle
2019-04-26 03:00:55.758-07,IfWzYEHcWFgEdUVrWJOtbQ,3302,-989,NoCurbRamp
2019-04-26 03:00:56.759-07,7cwGTyrtV6yKUtHO6TmUew,1797,-671,NoCurbRamp
2019-04-26 03:01:06.855-07,Jx8IkPj1SSY3ulywpqo09g,8620,-762,NoCurbRamp
2019-04-26 03:01:12.462-07,K3mMEOdiokYVBJgj2gT0_w,5093,-1436,NoCurbRamp
2019-04-26 03:04:43.773-07,FUEwNXJKUznXyx4vtZKfcw,10725,-702,CurbRamp
2019-04-26 03:02:36.765-07,7ujsI1IaeN3Z-zrg4HUQHw,5447,-513,SurfaceProblem
2019-04-26 03:03:01.373-07,_IJJLin7DnousYsQO1xzyQ,11770,-445,SurfaceProblem
2019-04-26 03:08:17.385-07,EX0bmrh4-6AyAwmOHoEjyA,12752,-773,SurfaceProblem
2019-04-26 03:06:57.365-07,Vyy9fUxkiJSxcJElurKAHA,1150,-380,CurbRamp
2019-04-26 06:09:01.531-07,t-PSfsu3aPZTp8kOVTSp0w,8588,-266,Obstacle
2019-04-26 06:09:26.18-07,A-eM226LYCgGNB1WLubj8Q,3599,-639,Obstacle
2019-04-26 06:09:53.871-07,zuZ5LcUQ9sE1k3uWLnDrow,6818,-1004,CurbRamp
2019-04-26 06:10:38.311-07,L4p7yjmE8FHww-KFllbuyg,2264,-83,Obstacle
2019-04-26 06:10:50.958-07,fG8IfgmxxrrbToWxg1L50Q,13036,-63,Obstacle
2019-04-26 06:11:20.069-07,su55aorYDsXmu5AFM8bF-g,3092,-25,CurbRamp
2019-04-26 06:12:18.427-07,xi0W2WAEYPxssNlFqWvJLQ,505,-755,NoCurbRamp
2019-04-26 06:16:12.444-07,LAg8YMZvI0RQCqRfivzWvg,12218,-223,Obstacle
2019-04-26 06:19:39.854-07,BnNslKXkN6VExflPOKJ8jw,1864,-257,Obstacle
2019-04-26 06:19:45.773-07,o7RcRGusGxhDH5DArqE5pQ,9563,-497,NoCurbRamp
2019-04-26 06:21:55.021-07,oQCy1GKRdwA1BvO5n9n8xg,9041,-390,Obstacle
2019-04-26 06:24:43.709-07,oTojcOLTvAojggMKbp3aVA,10336,-82,Obstacle
2019-04-26 06:14:20.364-07,dB4oW8RM-ubt4KbZftWOXg,4949,-485,Obstacle
2019-04-26 06:14:44.437-07,4rjkXMHmydAqD2G4eqYNYg,1544,-552,Obstacle
2019-04-26 06:15:27.589-07,3AB-esI4K3oLwapvZhfJmw,1529,-769,NoCurbRamp
2019-04-26 06:15:23.252-07,B-NYlTbJs1VrdbO-rvK5Sg,2931,-532,NoCurbRamp
2019-04-26 06:24:40.34-07,pdCYyT61L2f-_z9mdClKDA,10676,-1241,Obstacle
2019-04-26 06:12:09.075-07,W0qmQ3j0Qk_xp0Dmwut8-w,8783,-1351,NoCurbRamp
2019-04-26 06:12:47.265-07,oXrivC0feW_OeY_fc_p55Q,12886,-437,NoCurbRamp
2019-04-26 06:14:15.06-07,S8AayapUV3yoGfr3yAJArQ,11140,-490,Obstacle
2019-04-26 06:15:46.846-07,-E5BPxO3cbnDFLEmdC4jLA,11235,-689,Obstacle
2019-04-26 06:23:00.187-07,LxNn4x8zmjq1sbAA7j2P2A,3764,-869,Obstacle
2019-04-26 06:23:28.124-07,PJVUubdK-EYBl1gpqfz2Hw,9273,-55,Obstacle
2019-04-26 06:23:56.132-07,gY8mgTg_wckwOfwgpx4I4Q,1979,-595,CurbRamp
2019-04-26 06:24:33.043-07,B0pGWoJv2Ree5Erm-sVRRg,7904,-427,Obstacle
2019-04-26 06:12:11.255-07,TeDt_bm3WA35PzTd29grYg,9522,-639,NoCurbRamp
2019-04-26 06:12:43.063-07,Nt_sHoomij6gMstQp4VV0Q,5359,-480,NoCurbRamp
2019-04-26 06:13:27.614-07,A-eM226LYCgGNB1WLubj8Q,4108,-331,SurfaceProblem
2019-04-26 06:14:13.532-07,FV8qUKIW0My0Nfe2k4459A,9056,-219,Obstacle
2019-04-26 06:18:08.939-07,idYCvlxAe29SD5bymWo-7w,252,-375,CurbRamp
2019-04-26 06:19:30.94-07,BnNslKXkN6VExflPOKJ8jw,1864,-257,Obstacle
2019-04-26 06:24:30.911-07,Md9vFYAOeNMuQgjm1x6K7A,9577,-301,Obstacle
2019-04-26 06:21:57.127-07,oQCy1GKRdwA1BvO5n9n8xg,9041,-390,Obstacle
2019-04-26 06:23:33.428-07,U2xl0saG-1o1xItsRcYF1g,4334,-599,Obstacle
2019-04-26 08:24:13.544-07,wGKBfGF5XtQoh3LdflMWIA,1008,-676,NoCurbRamp
2019-04-26 10:01:37.492-07,LMUNPZn1_M8n7QW7gXIHAA,7259,-325,NoCurbRamp
2019-04-26 10:01:38.707-07,0nJuy_NUc_XAluIVZgHzSg,2643,-1152,NoCurbRamp
2019-04-26 10:02:24.73-07,ccOTuskCx6QCwuHzWZHWlQ,9929,-445,NoCurbRamp
2019-04-26 10:20:32.143-07,tiIXVym-KKYAqzuP_iRsGg,8275,-1436,CurbRamp
2019-04-26 13:52:10.287-07,jd3CCZmObm_U823_cbJW1A,2323,-696,SurfaceProblem
2019-04-26 13:52:15.854-07,gss3_yp8wk_tuUoh009fyA,832,-195,SurfaceProblem
2019-04-26 13:59:20.998-07,wtB7v2D15DOJxR55VVKpBQ,11690,-651,SurfaceProblem
2019-04-26 14:01:28.095-07,LxNn4x8zmjq1sbAA7j2P2A,3764,-869,Obstacle
2019-04-26 14:01:30.264-07,b_oAXeqgQXNskG-vg5PiVQ,5133,-190,Obstacle
2019-04-26 14:02:00.163-07,A-eM226LYCgGNB1WLubj8Q,4108,-331,SurfaceProblem
2019-04-26 14:03:07.082-07,qsfC_369GflaoLpmjRUUhw,3897,-617,NoCurbRamp
2019-04-26 14:03:26.428-07,oQC2Y5QDrI3UBbNysJDPig,5291,-685,NoCurbRamp
2019-04-26 14:06:29.667-07,dTz4WUjV2cN8CdlrYRIljQ,5713,-352,SurfaceProblem
2019-04-26 14:05:08.672-07,_IJJLin7DnousYsQO1xzyQ,11770,-445,SurfaceProblem
2019-04-26 14:01:50.081-07,b_oAXeqgQXNskG-vg5PiVQ,11607,-248,Obstacle
2019-04-26 14:02:14.467-07,6AiRw6jSzxuTpz0goKxiWA,37,-118,SurfaceProblem
2019-04-26 14:02:58.82-07,9Ec-rByR7q90916QMnrZjw,3007,-1108,SurfaceProblem
2019-04-26 14:05:23.419-07,gss3_yp8wk_tuUoh009fyA,832,-195,SurfaceProblem
