2019-04-06 06:26:19.258-07,DpXwPZS48Y2F_bSP59f5MA,5960,-132,CurbRamp,NoCurbRamp,57,907,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-06 06:27:27.371-07,4Czt4q0BsHpIvLTRccKRuQ,7080,-439,Obstacle,CurbRamp,63,908,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-06 06:27:38.247-07,4Czt4q0BsHpIvLTRccKRuQ,6407,-420,CurbRamp,CurbRamp,57,909,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-06 06:27:41.747-07,4Czt4q0BsHpIvLTRccKRuQ,3835,-305,Obstacle,CurbRamp,57,910,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-06 06:27:43.007-07,4Czt4q0BsHpIvLTRccKRuQ,3444,-274,Obstacle,CurbRamp,64,911,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-06 06:27:45.874-07,4Czt4q0BsHpIvLTRccKRuQ,1715,-301,Obstacle,CurbRamp,52,912,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-06 06:27:47.978-07,4Czt4q0BsHpIvLTRccKRuQ,1028,-393,CurbRamp,CurbRamp,54,913,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-06 06:27:50.467-07,4Czt4q0BsHpIvLTRccKRuQ,934,-300,CurbRamp,Obstacle,55,914,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-06 06:27:53.643-07,4Czt4q0BsHpIvLTRccKRuQ,1231,-325,CurbRamp,Obstacle,53,915,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-06 06:28:02.301-07,4Czt4q0BsHpIvLTRccKRuQ,10139,-807,CurbRamp,CurbRamp,55,916,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-06 06:28:03.475-07,4Czt4q0BsHpIvLTRccKRuQ,9342,-645,CurbRamp,CurbRamp,60,917,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-06 06:28:07.554-07,4Czt4q0BsHpIvLTRccKRuQ,9507,-417,CurbRamp,Obstacle,52,918,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-06 06:28:16.361-07,4Czt4q0BsHpIvLTRccKRuQ,10755,-443,CurbRamp,Obstacle,65,919,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-06 06:28:51.163-07,23DMSvp74A0XwLTNhFx5cg,10494,-714,Obstacle,Obstacle,53,920,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-06 06:29:54.535-07,cWkEELkuM3T425NJSEiYIw,711,-271,CurbRamp,Obstacle,57,922,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-06 06:30:04.322-07,cWkEELkuM3T425NJSEiYIw,780,-443,CurbRamp,CurbRamp,64,923,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-06 06:30:09.932-07,cWkEELkuM3T425NJSEiYIw,10395,-410,CurbRamp,CurbRamp,52,924,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-06 06:30:15.526-07,cWkEELkuM3T425NJSEiYIw,9522,-390,CurbRamp,NoCurbRamp,61,925,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-06 06:30:20.914-07,cWkEELkuM3T425NJSEiYIw,8178,-446,Obstacle,NoCurbRamp,65,926,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-06 06:30:26.604-07,cWkEELkuM3T425NJSEiYIw,7667,-526,CurbRamp,CurbRamp,57,927,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:21:35.337-07,0o5UD2lV47rsCz1NNl2_WQ,8051,-842,NoCurbRamp,NoCurbRamp,40,1035,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:21:38.66-07,0o5UD2lV47rsCz1NNl2_WQ,9333,-744,NoCurbRamp,NoCurbRamp,68,1036,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:21:48.884-07,0o5UD2lV47rsCz1NNl2_WQ,11977,-504,NoCurbRamp,NoCurbRamp,60,1037,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:21:53.203-07,0o5UD2lV47rsCz1NNl2_WQ,12803,-418,NoCurbRamp,NoCurbRamp,63,1038,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:21:59.459-07,0o5UD2lV47rsCz1NNl2_WQ,1103,-395,SurfaceProblem,NoCurbRamp,53,1039,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:22:06.34-07,0o5UD2lV47rsCz1NNl2_WQ,1133,-355,Obstacle,SurfaceProblem,53,1040,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:22:11.437-07,0o5UD2lV47rsCz1NNl2_WQ,1321,-291,Obstacle,SurfaceProblem,53,1041,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:22:22.395-07,0o5UD2lV47rsCz1NNl2_WQ,1856,-406,NoCurbRamp,NoCurbRamp,58,1042,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:22:28.951-07,0o5UD2lV47rsCz1NNl2_WQ,4117,-406,CurbRamp,SurfaceProblem,54,1043,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:22:35.106-07,0o5UD2lV47rsCz1NNl2_WQ,3689,-550,NoCurbRamp,NoCurbRamp,54,1044,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:22:40.283-07,0o5UD2lV47rsCz1NNl2_WQ,4665,-695,SurfaceProblem,NoCurbRamp,39,1045,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:23:21.948-07,R6cNkGxKbE8lgfRyF-Gweg,1176,-463,SurfaceProblem,SurfaceProblem,69,1046,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:23:29.028-07,R6cNkGxKbE8lgfRyF-Gweg,2080,-398,Obstacle,SurfaceProblem,53,1047,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:23:36.883-07,R6cNkGxKbE8lgfRyF-Gweg,2279,-354,SurfaceProblem,SurfaceProblem,61,1048,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:23:45.885-07,oqP7byVfpym5eotQ9U4fdA,456,-505,NoCurbRamp,SurfaceProblem,45,1049,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:23:49.044-07,oqP7byVfpym5eotQ9U4fdA,1159,-488,CurbRamp,SurfaceProblem,57,1050,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:23:53.612-07,oqP7byVfpym5eotQ9U4fdA,1662,-444,SurfaceProblem,SurfaceProblem,63,1051,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:24:00.692-07,oqP7byVfpym5eotQ9U4fdA,2266,-330,SurfaceProblem,SurfaceProblem,72,1052,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:24:05.387-07,oqP7byVfpym5eotQ9U4fdA,1809,-379,SurfaceProblem,SurfaceProblem,55,1053,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:24:09.675-07,oqP7byVfpym5eotQ9U4fdA,2419,-262,SurfaceProblem,SurfaceProblem,62,1054,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:24:20.651-07,oqP7byVfpym5eotQ9U4fdA,7298,-569,Obstacle,SurfaceProblem,70,1055,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:24:22.596-07,oqP7byVfpym5eotQ9U4fdA,7709,-477,Obstacle,SurfaceProblem,84,1056,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:24:36.483-07,oqP7byVfpym5eotQ9U4fdA,4741,-478,NoCurbRamp,SurfaceProblem,52,1058,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:24:55.947-07,aRutmcv8nbLAJDyi35hv0g,11127,-161,SurfaceProblem,SurfaceProblem,56,1059,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:25:26.723-07,YYphuyoJuOKXQ5SKeDNLZw,7719,-491,CurbRamp,NoCurbRamp,55,1060,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:25:30.962-07,YYphuyoJuOKXQ5SKeDNLZw,7014,-421,CurbRamp,NoCurbRamp,59,1061,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:26:03.875-07,YYphuyoJuOKXQ5SKeDNLZw,11378,-668,CurbRamp,SurfaceProblem,58,1062,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:26:06.515-07,YYphuyoJuOKXQ5SKeDNLZw,12642,-982,NoCurbRamp,SurfaceProblem,67,1063,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:26:33.827-07,YYphuyoJuOKXQ5SKeDNLZw,11424,-980,SurfaceProblem,SurfaceProblem,54,1064,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:26:40.027-07,YYphuyoJuOKXQ5SKeDNLZw,10465,-1160,CurbRamp,NoCurbRamp,57,1065,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:26:44.722-07,YYphuyoJuOKXQ5SKeDNLZw,13030,-1117,SurfaceProblem,NoCurbRamp,53,1066,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:26:48.724-07,YYphuyoJuOKXQ5SKeDNLZw,2532,-548,CurbRamp,CurbRamp,57,1067,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:26:55.331-07,UZjs2sGmj-t3rzopTZ9yEg,3999,-771,NoCurbRamp,CurbRamp,41,1068,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:27:00.947-07,UZjs2sGmj-t3rzopTZ9yEg,8221,-847,NoCurbRamp,NoCurbRamp,57,1069,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:27:05.146-07,UZjs2sGmj-t3rzopTZ9yEg,9601,-734,NoCurbRamp,NoCurbRamp,53,1070,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:27:10.33-07,UZjs2sGmj-t3rzopTZ9yEg,12116,-434,NoCurbRamp,NoCurbRamp,66,1071,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:27:20.596-07,r-ifWOBc4bCUDE_g_aLGiA,2498,-1020,CurbRamp,CurbRamp,70,1072,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:44:58.849-07,SFmz-YEp3vbrMEuNhh206A,10438,-453,Obstacle,Obstacle,44,1073,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:45:03.786-07,SFmz-YEp3vbrMEuNhh206A,9461,-423,Obstacle,Obstacle,51,1074,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:45:32.763-07,PfUfvQBPMDtsbtpoPlTBpw,9386,-560,Obstacle,SurfaceProblem,52,1075,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:45:45.297-07,PfUfvQBPMDtsbtpoPlTBpw,4278,-584,SurfaceProblem,SurfaceProblem,78,1076,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:45:59.249-07,Fj5zjc-3Dng5_-u3HTKknw,4206,-574,CurbRamp,SurfaceProblem,54,1077,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:46:14.928-07,Fj5zjc-3Dng5_-u3HTKknw,10947,-472,SurfaceProblem,SurfaceProblem,54,1078,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:48:26.249-07,PfUfvQBPMDtsbtpoPlTBpw,11364,-454,NoCurbRamp,SurfaceProblem,38,1079,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:48:47.921-07,dXGN2UENaBveqNuIOj6U-g,4389,-682,SurfaceProblem,SurfaceProblem,54,1080,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:49:14.122-07,PfUfvQBPMDtsbtpoPlTBpw,10994,-481,CurbRamp,SurfaceProblem,51,1081,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:49:18.224-07,PfUfvQBPMDtsbtpoPlTBpw,10529,-503,CurbRamp,SurfaceProblem,51,1082,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:49:47.001-07,z4lRhgXvJVvaXTHh8PRzUQ,9355,-557,NoCurbRamp,SurfaceProblem,52,1083,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:49:49.824-07,z4lRhgXvJVvaXTHh8PRzUQ,8766,-467,SurfaceProblem,SurfaceProblem,55,1084,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:49:52.864-07,z4lRhgXvJVvaXTHh8PRzUQ,8503,-392,Obstacle,SurfaceProblem,47,1085,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:49:56.561-07,z4lRhgXvJVvaXTHh8PRzUQ,8348,-335,Obstacle,Obstacle,56,1086,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:50:03.112-07,-l_SMO9qk72OJ8wCuOsxPQ,9254,-616,CurbRamp,SurfaceProblem,52,1087,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:50:33.146-07,xknXWuoxVvX58NGN6sJ2vQ,9627,-1243,Obstacle,CurbRamp,42,1088,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:50:39.195-07,xknXWuoxVvX58NGN6sJ2vQ,12823,-434,Obstacle,NoCurbRamp,56,1089,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:50:43.127-07,xknXWuoxVvX58NGN6sJ2vQ,361,-326,Obstacle,NoCurbRamp,63,1090,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:50:49.455-07,xknXWuoxVvX58NGN6sJ2vQ,1647,-291,SurfaceProblem,NoCurbRamp,61,1091,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:50:53.152-07,xknXWuoxVvX58NGN6sJ2vQ,2151,-304,SurfaceProblem,NoCurbRamp,58,1092,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:51:03.736-07,xknXWuoxVvX58NGN6sJ2vQ,4324,-726,SurfaceProblem,NoCurbRamp,45,1093,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:51:07.72-07,xknXWuoxVvX58NGN6sJ2vQ,3436,-448,CurbRamp,NoCurbRamp,50,1094,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:51:21.8-07,xknXWuoxVvX58NGN6sJ2vQ,9667,-549,SurfaceProblem,SurfaceProblem,45,1095,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:52:10.648-07,IT2dfDwuT3ILynWGk5l2mQ,6969,-466,CurbRamp,NoCurbRamp,56,1096,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:52:27.712-07,eJWBubttfOJG-bGhZ7OiFg,10364,-1918,Obstacle,NoCurbRamp,28,1097,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:52:36.831-07,eJWBubttfOJG-bGhZ7OiFg,7372,-353,NoCurbRamp,NoCurbRamp,44,1098,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:56:51.296-07,O1Udng6IlZvk9W9QMlDtcg,12602,-570,CurbRamp,CurbRamp,45,1120,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:57:01.439-07,Anx8hI7TeJ72umn3bqGF8w,8844,-1090,Obstacle,CurbRamp,39,1121,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:57:21.495-07,FBkGh38zZYhyGUUJPnpZcQ,12559,-1804,SurfaceProblem,CurbRamp,34,1124,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:58:09.015-07,dd2exQVRvH26Z-U9btR-tQ,3327,-1591,SurfaceProblem,CurbRamp,37,1132,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:58:19.334-07,dd2exQVRvH26Z-U9btR-tQ,10640,-725,Obstacle,NoCurbRamp,48,1133,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:58:29.824-07,dd2exQVRvH26Z-U9btR-tQ,11660,-374,SurfaceProblem,SurfaceProblem,60,1134,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:58:45.103-07,mOajlR8UEKlYdl9mG6FTuw,1179,-494,NoCurbRamp,CurbRamp,56,1135,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:58:48.967-07,mOajlR8UEKlYdl9mG6FTuw,5906,-617,NoCurbRamp,CurbRamp,40,1136,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:58:54.767-07,mOajlR8UEKlYdl9mG6FTuw,8491,-663,CurbRamp,NoCurbRamp,57,1137,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:59:04.127-07,mOajlR8UEKlYdl9mG6FTuw,12629,-489,CurbRamp,NoCurbRamp,53,1138,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:59:23.095-07,04-qAlR0TstJSucelBtfQA,10479,-869,Obstacle,SurfaceProblem,53,1140,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-12 09:59:32.183-07,QleGS_DWou9lxMCVqcbdGw,9076,-742,SurfaceProblem,SurfaceProblem,37,1141,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-13 05:31:23.499-07,Af0g4wjCuFldr-Hl7BEyHg,100,-677,Obstacle,NoCurbRamp,60,1282,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-13 05:31:54.318-07,Af0g4wjCuFldr-Hl7BEyHg,11422,-467,CurbRamp,NoCurbRamp,51,1283,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-13 05:32:04.758-07,PLTIkh6YCP3VghN-mCb0bQ,10541,-1210,CurbRamp,CurbRamp,52,1284,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-13 05:32:17.574-07,YYH9cDkRPNoI1y55Clawqg,5707,-263,Obstacle,CurbRamp,59,1286,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-13 05:32:25.241-07,YYH9cDkRPNoI1y55Clawqg,7874,-549,CurbRamp,CurbRamp,55,1287,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-13 05:32:30.147-07,YYH9cDkRPNoI1y55Clawqg,10179,-725,CurbRamp,CurbRamp,54,1288,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-13 05:32:35.315-07,YYH9cDkRPNoI1y55Clawqg,11505,-587,CurbRamp,CurbRamp,55,1289,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-13 05:33:58.08-07,AUppRPrzA-PtPjW8jfJ1lA,532,-520,SurfaceProblem,SurfaceProblem,52,1295,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:35:50.204-07,8HqKtHuUJIJYPS2q6JFF1Q,9263,-272,Obstacle,CurbRamp,69,1470,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:36:03.995-07,BmRRO6lJnw1C3STVE8q6-w,2679,-441,CurbRamp,CurbRamp,62,1471,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:36:06.045-07,BmRRO6lJnw1C3STVE8q6-w,712,-327,CurbRamp,CurbRamp,58,1472,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:36:09.926-07,BmRRO6lJnw1C3STVE8q6-w,4951,-334,CurbRamp,CurbRamp,67,1473,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:37:04.684-07,qrw2wMkBc27edCAXbwwlJA,10223,-274,CurbRamp,CurbRamp,81,1477,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:37:32.44-07,J8iiaRoudF78zOdZ4Mp0Zg,7500,-710,NoCurbRamp,Obstacle,54,1478,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:37:58.056-07,8RbidYHjw3swzqxFGZV3nA,6619,-490,CurbRamp,Obstacle,61,1479,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:38:14.07-07,EXEjEDuPiMJdaZUQ4ME4Dg,5787,-261,CurbRamp,CurbRamp,59,1480,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:38:50.517-07,lnqOidrfYokO7MFMI2c3iA,10773,-457,CurbRamp,CurbRamp,54,1481,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:38:55.333-07,lnqOidrfYokO7MFMI2c3iA,10925,-426,CurbRamp,Obstacle,63,1482,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:39:02.467-07,lnqOidrfYokO7MFMI2c3iA,9655,-963,NoCurbRamp,CurbRamp,53,1483,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:39:05.904-07,lnqOidrfYokO7MFMI2c3iA,7030,-1054,NoCurbRamp,CurbRamp,59,1484,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:39:12.373-07,lnqOidrfYokO7MFMI2c3iA,5434,-485,Obstacle,CurbRamp,58,1485,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:39:24.465-07,gpU96yV3NI777PrVQ7U4kg,574,-331,Obstacle,CurbRamp,50,1486,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:39:30.714-07,gpU96yV3NI777PrVQ7U4kg,6631,-419,CurbRamp,CurbRamp,50,1487,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:39:34.824-07,gpU96yV3NI777PrVQ7U4kg,8356,-577,CurbRamp,CurbRamp,69,1488,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:39:36.875-07,gpU96yV3NI777PrVQ7U4kg,9689,-673,Obstacle,CurbRamp,51,1489,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:39:43.146-07,C-gDB67Kpi1UR4nwsUzvXA,1796,-781,CurbRamp,CurbRamp,60,1490,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:39:46.374-07,C-gDB67Kpi1UR4nwsUzvXA,3040,-260,CurbRamp,CurbRamp,55,1491,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:39:57.591-07,C-gDB67Kpi1UR4nwsUzvXA,7440,-349,Obstacle,CurbRamp,80,1492,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:40:06.471-07,hROnAMt4yBTMOdbzh2TJ_g,1065,-845,CurbRamp,CurbRamp,59,1493,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:40:12.539-07,hROnAMt4yBTMOdbzh2TJ_g,12695,-1222,Obstacle,Obstacle,30,1495,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:40:20.491-07,KeLYbqgcp2vcOR2330E3YQ,4202,-590,CurbRamp,CurbRamp,65,1496,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:40:26.299-07,wA37Hoixc6uY0Mm221JQgg,5928,-423,Obstacle,CurbRamp,59,1497,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:40:28.183-07,wA37Hoixc6uY0Mm221JQgg,6663,-357,CurbRamp,CurbRamp,54,1498,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:40:49.698-07,_tiBbMs0iLw0zPK0HgOgjg,9226,-305,Obstacle,CurbRamp,56,1500,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:40:51.903-07,_tiBbMs0iLw0zPK0HgOgjg,9569,-253,CurbRamp,CurbRamp,61,1501,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:40:58.195-07,_tiBbMs0iLw0zPK0HgOgjg,12560,-289,CurbRamp,CurbRamp,55,1503,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:41:02.143-07,_tiBbMs0iLw0zPK0HgOgjg,1798,-287,CurbRamp,CurbRamp,58,1504,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:41:13.084-07,_tiBbMs0iLw0zPK0HgOgjg,3826,-602,CurbRamp,CurbRamp,64,1505,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:41:15.043-07,_tiBbMs0iLw0zPK0HgOgjg,5011,-820,SurfaceProblem,CurbRamp,55,1506,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:41:29.545-07,wA37Hoixc6uY0Mm221JQgg,3031,-466,CurbRamp,NoCurbRamp,61,1507,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:41:34.466-07,wA37Hoixc6uY0Mm221JQgg,2674,-501,NoCurbRamp,CurbRamp,53,1508,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:41:42.991-07,wA37Hoixc6uY0Mm221JQgg,10290,-232,CurbRamp,CurbRamp,58,1509,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-14 05:41:45.908-07,wA37Hoixc6uY0Mm221JQgg,10904,-381,CurbRamp,CurbRamp,53,1511,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-15 09:22:18.857-07,wZcACJ8ffj0ZiCuts2vH3w,11593,-660,Obstacle,CurbRamp,62,1785,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-15 09:22:26.248-07,wZcACJ8ffj0ZiCuts2vH3w,9300,-212,Obstacle,CurbRamp,51,1786,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-15 09:22:36.72-07,wZcACJ8ffj0ZiCuts2vH3w,3692,-544,CurbRamp,SurfaceProblem,63,1787,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-15 09:22:41.848-07,wZcACJ8ffj0ZiCuts2vH3w,3370,-567,CurbRamp,SurfaceProblem,64,1788,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-15 09:22:47.032-07,wZcACJ8ffj0ZiCuts2vH3w,3184,-490,CurbRamp,SurfaceProblem,55,1789,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-15 09:22:59.072-07,hDnmhdxjioVmAw7opmGksQ,5773,-321,SurfaceProblem,SurfaceProblem,55,1790,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-15 09:23:01.816-07,hDnmhdxjioVmAw7opmGksQ,5912,-269,CurbRamp,Obstacle,58,1791,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-15 09:24:18.912-07,hDnmhdxjioVmAw7opmGksQ,159,-265,CurbRamp,Obstacle,63,1794,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-15 09:25:25.336-07,99PBI-VxMBd5vgqSlelpgw,8687,-328,CurbRamp,Obstacle,58,1798,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-15 09:25:29.464-07,99PBI-VxMBd5vgqSlelpgw,10149,-661,Obstacle,CurbRamp,76,1799,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-15 09:25:32.128-07,99PBI-VxMBd5vgqSlelpgw,11234,-516,CurbRamp,Obstacle,63,1800,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-15 09:25:36.592-07,99PBI-VxMBd5vgqSlelpgw,11439,-474,Obstacle,Obstacle,61,1801,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-15 09:25:40.752-07,99PBI-VxMBd5vgqSlelpgw,11971,-398,CurbRamp,Obstacle,65,1802,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-15 09:26:03.775-07,99PBI-VxMBd5vgqSlelpgw,3781,-674,CurbRamp,SurfaceProblem,62,1804,87833d72-b357-4e2c-81cd-23f58ff04c59
2019-04-15 09:26:16.543-07,B3bw7uMP9XPZKN3cLNWtTw,5531,-345,Obstacle,CurbRamp,64,1806,87833d72-b357-4e2c-81cd-23f58ff04c59
